"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"615","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",400,4,0.0701874472359843,1.75468618089961
"616","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus Xiphinematobacter",715,4,0.0658609029402569,1.64652257350642
"617","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",860,3,0.0555409277853713,1.38852319463428
"618","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter",712,4,0.0491724825233139,1.22931206308285
"619","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",740,3,0.0489356947863792,1.22339236965948
"620","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",712,4,0.0472436747968464,1.18109186992116
"621","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",652,3,0.0459374768589359,1.1484369214734
"622","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",524,4,0.0448206810420916,1.12051702605229
"623","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",647,4,0.0425092904084649,1.06273226021162
"624","3 to 4","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",515,4,0.0380543371073427,0.951358427683567
"625","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Occallatibacter",478,4,0.0367662116172088,0.919155290430219
"626","3 to 4","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",369,4,0.0362944548848625,0.907361372121562
"627","3 to 4","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",427,4,0.0342169622738732,0.855424056846832
"628","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6",128,1,0.0342154504143277,0.855386260358193
"629","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes",334,4,0.0338414139735641,0.846035349339103
"630","3 to 4","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1959-1",337,3,0.032755431182744,0.8188857795686
"631","3 to 4","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Aquisphaera",296,4,0.0283325453173786,0.708313632934466
"632","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",215,4,0.0276882322662627,0.692205806656567
"633","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516",230,3,0.0265714973427191,0.664287433567978
"634","3 to 4","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","HSB OF53-F07",308,2,0.0256004894852527,0.640012237131317
"635","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",406,2,0.0244988679612315,0.612471699030788
"636","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Caenimonas",345,3,0.0230909507141562,0.577273767853906
"637","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium",306,4,0.0207655759478714,0.519139398696785
"638","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum",285,1,0.0197027307293467,0.492568268233668
"639","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",276,3,0.0192069400375555,0.480173500938888
"640","3 to 4","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter",164,4,0.0192066146525855,0.480165366314638
"641","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",208,3,0.0189804689223455,0.474511723058638
"642","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera",199,2,0.0188841154979119,0.472102887447797
"643","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodovastum",216,3,0.0188702030486542,0.471755076216356
"644","3 to 4","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",69,2,0.0178497387854598,0.446243469636495
"645","3 to 4","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",196,4,0.0177710688074382,0.444276720185956
"646","3 to 4","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",252,4,0.0175963670014511,0.439909175036279
"647","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptacidiphilus",270,3,0.0174600926415736,0.43650231603934
"648","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",182,3,0.0162859373971757,0.407148434929392
"649","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",211,2,0.0144128421844459,0.360321054611148
"650","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Amnibacterium",202,1,0.0139647424818527,0.349118562046319
"651","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",194,2,0.0135322993606165,0.338307484015412
"652","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter",171,3,0.0132228324705547,0.330570811763867
"653","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter",197,3,0.0132011544248682,0.330028860621706
"654","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",192,3,0.0131519835046559,0.328799587616398
"655","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Terracidiphilus",269,1,0.0127427759355756,0.318569398389389
"656","3 to 4","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus",156,4,0.0122274769500435,0.305686923751089
"657","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1",71,2,0.0113791942242405,0.284479855606012
"658","3 to 4","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10",47,2,0.010754036073426,0.26885090183565
"659","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",118,4,0.0106952166236727,0.267380415591817
"660","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylorosula",142,2,0.0104026482499114,0.260066206247785
"661","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",114,3,0.0103022582618675,0.257556456546688
"662","3 to 4","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","FCPS473",124,4,0.010216357041121,0.255408926028026
"663","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Leptothrix",145,1,0.0100241963359834,0.250604908399585
"664","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges",179,4,0.00994813355466093,0.248703338866523
"665","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Oryzihumus",129,3,0.00956839251689453,0.239209812922363
"666","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera",85,3,0.00883874156509283,0.220968539127321
"667","3 to 4","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","JG30a-KF-32",113,3,0.00843145158827285,0.210786289706821
"668","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora",111,2,0.00814360386902423,0.203590096725606
"669","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio",127,3,0.00784867308378942,0.196216827094736
"670","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",107,2,0.00770732096709996,0.192683024177499
"671","3 to 4","Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas",117,2,0.00764798276368026,0.191199569092007
"672","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter",108,1,0.00746629796059454,0.186657449014864
"673","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica",101,3,0.0069461988047024,0.17365497011756
"674","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga",102,3,0.00684317908459464,0.171079477114866
"675","3 to 4","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacter",107,3,0.00682512589651957,0.170628147412989
"676","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",95,1,0.00656757690978223,0.164189422744556
"677","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Inquilinaceae","Inquilinus",85,4,0.00650279628644733,0.162569907161183
"678","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",124,2,0.00641803022470646,0.160450755617662
"679","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax",92,1,0.00636017974421016,0.159004493605254
"680","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",111,2,0.00610686897905937,0.152671724476484
"681","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",94,2,0.00608497651021602,0.152124412755401
"682","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parablastomonas",87,1,0.00601451780159004,0.150362945039751
"683","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidicaldus",116,2,0.00588494934945076,0.147123733736269
"684","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Edaphobacter",97,2,0.00579185976768439,0.14479649419211
"685","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",53,2,0.00544759895231445,0.136189973807861
"686","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Piscinibacter",69,2,0.00514022490199654,0.128505622549913
"687","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin118",19,1,0.00507885592087677,0.126971398021919
"688","3 to 4","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula",25,2,0.0050542004960219,0.126355012400548
"689","3 to 4","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1921-3",58,1,0.00500906814059936,0.125226703514984
"690","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga",79,2,0.00496094478529416,0.124023619632354
"691","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517",53,3,0.00494940759366026,0.123735189841506
"692","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Plot4-2H12",75,3,0.00465723151728227,0.116430787932057
"693","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",65,1,0.00449360525406153,0.112340131351538
"694","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella",93,1,0.004405495026054,0.11013737565135
"695","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Herbiconiux",63,1,0.00435534047701348,0.108883511925337
"696","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",62,1,0.00428620808848946,0.107155202212236
"697","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium",62,1,0.00428620808848946,0.107155202212236
"698","3 to 4","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03",16,1,0.00427693130179096,0.106923282544774
"699","3 to 4","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42",66,3,0.00426171600119177,0.106542900029794
"700","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocella",59,1,0.00407881092291739,0.101970273072935
"701","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Sphaerotilus",69,2,0.00404843967474236,0.101210991868559
"702","3 to 4","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Solibacillus",58,1,0.00400967853439336,0.100241963359834
"703","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas",58,1,0.00400967853439336,0.100241963359834
"704","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Curtobacterium",57,1,0.00394054614586934,0.0985136536467335
"705","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinoallomurus",78,1,0.00369493131217432,0.0923732828043582
"706","3 to 4","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",66,2,0.00369227867197042,0.0923069667992605
"707","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055",77,1,0.00364756039791568,0.091189009947892
"708","3 to 4","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Domibacillus",71,2,0.00358094965501759,0.0895237413754398
"709","3 to 4","Bacteria","Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrella",75,1,0.00355281856939839,0.0888204642349598
"710","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",51,1,0.0035257518147252,0.08814379536813
"711","3 to 4","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Oligoflexus",54,2,0.00349377276337811,0.0873443190844528
"712","3 to 4","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Singulisphaera",68,2,0.00348235986077241,0.0870589965193104
"713","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium",49,1,0.00338748703767715,0.0846871759419288
"714","3 to 4","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Minicystis",42,2,0.00327632527384124,0.0819081318460309
"715","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Rathayibacter",46,1,0.00318008987210508,0.0795022468026271
"716","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella",45,1,0.00311095748358106,0.0777739370895265
"717","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter",56,2,0.00306623920952632,0.076655980238158
"718","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",40,2,0.00300652751487273,0.0751631878718183
"719","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",11,1,0.00294039026998129,0.0735097567495322
"720","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Rickettsiella",34,1,0.00293635028931687,0.0734087572329217
"721","3 to 4","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Thermoflavimicrobium",54,2,0.00288445148394751,0.0721112870986879
"722","3 to 4","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1921-2",31,1,0.00267726055790656,0.0669315139476639
"723","3 to 4","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 13",10,1,0.00267308206361935,0.0668270515904839
"724","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",38,1,0.00262703076391289,0.0656757690978224
"725","3 to 4","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis",32,2,0.00262577695947468,0.0656444239868671
"726","3 to 4","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Tundrisphaera",52,1,0.00246328754144955,0.0615821885362388
"727","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",35,1,0.00241963359834082,0.0604908399585206
"728","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Neorhizobium",35,1,0.00241963359834082,0.0604908399585206
"729","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys",9,1,0.00240577385725742,0.0601443464314355
"730","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia",50,1,0.00236854571293226,0.0592136428233065
"731","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",34,1,0.0023505012098168,0.05876253024542
"732","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidiphilium",33,3,0.00222336239513968,0.055584059878492
"733","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",32,1,0.00221223643276875,0.0553059108192188
"734","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Arsenicitalea",46,1,0.00217906205589768,0.054476551397442
"735","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",40,2,0.00215597426153035,0.0538993565382587
"736","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",31,1,0.00214310404424473,0.0535776011061182
"737","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis",12,2,0.00212202870099224,0.0530507175248059
"738","3 to 4","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella",36,2,0.0020317750272919,0.0507943756822976
"739","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",29,1,0.00200483926719668,0.0501209816799171
"740","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",29,1,0.00200483926719668,0.0501209816799171
"741","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pseudosphingobacterium",28,1,0.00193570687867266,0.0483926719668165
"742","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",27,1,0.00186657449014863,0.0466643622537159
"743","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis",23,3,0.00184134424851376,0.0460336062128439
"744","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodopila",33,2,0.00182437786171983,0.0456094465429958
"745","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseococcus",26,1,0.00179744210162461,0.0449360525406153
"746","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudorhizobium",26,1,0.00179744210162461,0.0449360525406153
"747","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia",25,1,0.00172830971310059,0.0432077428275147
"748","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",25,1,0.00172830971310059,0.0432077428275147
"749","3 to 4","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter",25,1,0.00172830971310059,0.0432077428275147
"750","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",25,1,0.00172830971310059,0.0432077428275147
"751","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",13,2,0.00169142432216395,0.0422856080540988
"752","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora",35,1,0.00165798199905258,0.0414495499763146
"753","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Robbsia",19,1,0.00164090163226531,0.0410225408066327
"754","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidocella",23,1,0.00159004493605254,0.0397511234013135
"755","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Terriglobus",22,1,0.00152091254752852,0.0380228136882129
"756","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Rugamonas",32,1,0.00151586925627665,0.0378967314069162
"757","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella",24,2,0.00150684700471892,0.0376711751179729
"758","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Kutzneria",31,1,0.001468498342018,0.03671245855045
"759","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29",30,1,0.00142112742775936,0.0355281856939839
"760","3 to 4","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",16,1,0.001381811900855,0.0345452975213749
"761","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia",5,1,0.00133654103180968,0.0334135257952419
"762","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella",5,1,0.00133654103180968,0.0334135257952419
"763","3 to 4","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","OLB17",18,1,0.00124438299343242,0.0311095748358106
"764","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Siphonobacter",18,1,0.00124438299343242,0.0311095748358106
"765","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter",18,1,0.00124438299343242,0.0311095748358106
"766","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga",14,1,0.00120908541324812,0.0302271353312031
"767","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea",17,1,0.0011752506049084,0.02938126512271
"768","3 to 4","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Viridibacillus",24,1,0.00113690194220748,0.0284225485551871
"769","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium",18,2,0.00113557562210553,0.0283893905526383
"770","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia",16,1,0.00110611821638438,0.0276529554096094
"771","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas",16,1,0.00110611821638438,0.0276529554096094
"772","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Ovatusbacter",22,1,0.00104216011369019,0.0260540028422549
"773","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Spirosoma",15,1,0.00103698582786035,0.0259246456965088
"774","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",14,2,0.00103677686045398,0.0259194215113496
"775","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Humibacter",12,1,0.00103635892564125,0.0259089731410312
"776","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus Megaira",19,1,0.000900047370914259,0.0225011842728565
"777","3 to 4","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium",13,1,0.000898721050812306,0.0224680262703076
"778","3 to 4","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter",13,1,0.000898721050812306,0.0224680262703076
"779","3 to 4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhapis",13,1,0.000898721050812306,0.0224680262703076
"780","3 to 4","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus",10,1,0.000863632438034373,0.0215908109508593
"781","3 to 4","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Hassallia",12,1,0.000829588662288282,0.0207397165572071
"782","3 to 4","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","KD3-10",17,1,0.000805305542396968,0.0201326385599242
"783","3 to 4","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41",9,1,0.000777269194230935,0.0194317298557734
"784","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Diplosphaera",11,1,0.000760456273764259,0.0190114068441065
"785","3 to 4","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Alkanibacter",16,1,0.000757934628138323,0.0189483657034581
