"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV303","ASV303",21.8256147666641,21.0038908777515,2.83392352261828,7.41159410623258,1.24790197912266e-13,4.53612369411086e-11,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified","Unclassified"
"ASV315","ASV315",10.2437518849373,19.626983682962,5.40504124899115,3.63123661389733,0.000282066429056934,0.00891575190975614,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera","Unclassified"
"ASV345","ASV345",11.0002403867604,19.9227380140745,3.28667328146694,6.0616727943163,1.34713055908436e-09,1.39909130922047e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Actimicrobium","Unclassified"
"ASV353","ASV353",20.4595336090463,20.6225946223712,3.07888562768848,6.69807102833305,2.11188619428959e-11,5.11780421082844e-09,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV367","ASV367",12.032134453616,6.15275779117139,1.97435638287709,3.11633595866082,0.0018311352700455,0.0495672437254935,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Unclassified","Unclassified"
"ASV400","ASV400",8.61482889783705,18.7965447562023,4.66918063186407,4.02566236738161,5.68151609778538e-05,0.00206523110154499,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV408","ASV408",8.27952574193955,18.7962593221126,3.90085975561664,4.81849143513782,1.44647733894435e-06,7.0105935027503e-05,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","Unclassified"
"ASV508","ASV508",6.09836123535929,-23.0701076456485,4.64912333615624,-4.96224900428695,6.96815827388326e-07,3.61846504650938e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Unclassified"
"ASV599","ASV599",8.79202913978838,-23.3360056354076,4.42719057664076,-5.27106417296233,1.35635032459845e-07,8.21722238319227e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium","Unclassified"
"ASV811","ASV811",6.75476020718968,-24.1548190241163,5.40434099734128,-4.46952163751316,7.83947287016386e-06,0.00035620604853807,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","Unclassified"
"ASV968","ASV968",5.29263676759746,16.9299169540355,4.65129783418221,3.63982646512511,0.000272821842756946,0.00891575190975614,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","Unclassified"
"ASV1000","ASV1000",3.2148432246519,17.220955783587,5.52880219917045,3.11477154783559,0.00184087425115313,0.0495672437254935,"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","URHD0088","Unclassified","Unclassified"
"ASV1055","ASV1055",7.42857177373681,17.9334700392663,5.52789619596541,3.24417633825237,0.00117790799562022,0.034253564512636,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV1099","ASV1099",4.87277048418979,-24.8546416453847,4.63485931277946,-5.36254500257523,8.20575157968401e-08,5.4232558167548e-06,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis_saalfeldensis"
"ASV1366","ASV1366",4.32055141933191,-29.7929767603519,5.48825998242525,-5.42849224631419,5.6832114399298e-08,4.13169471682896e-06,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","Unclassified"
"ASV1456","ASV1456",2.25109784252971,-29.9721386082763,5.43896046297337,-5.51063733820399,3.57536711504513e-08,2.8881021029309e-06,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Mucilaginibacter_pineti"
"ASV1860","ASV1860",2.45525822786026,-23.7931494006171,5.47923559062012,-4.34242131171518,1.40920964723459e-05,0.000602644360905618,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Reyranella_aquatilis"
