"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Species","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"739","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_ericetorum",163,1,0.0192853762423095,0.0494496826725885
"740","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_echinula",302,9,0.0189834293310781,0.0486754598232772
"741","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_flavescens",144,3,0.0189753484137098,0.0486547395223329
"742","Treated","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Archaeospora","Archaeospora_trappei",157,1,0.0188430148823812,0.0483154227753364
"743","Treated","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium","Chloridium_submersum",189,3,0.0185028448727479,0.0474431919814048
"744","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Discinaceae","Fischerula","Fischerula_macrospora",94,2,0.018230404795223,0.046744627680059
"745","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_helvola",133,3,0.0182132885352519,0.0467007398339793
"746","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Hymenogaster_raphanodorus",278,6,0.0175134211415347,0.0449062080552172
"747","Treated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Lophium","Lophium_arboricola",126,3,0.0163234659524464,0.0418550409037087
"748","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alliacea",304,3,0.0160103093293346,0.0410520752034221
"749","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","Clitopilus_baronii",193,3,0.0148489221046555,0.0380741592427063
"750","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_darii",281,12,0.0143129379647294,0.0366998409352037
"751","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis","Pyrenochaetopsis_leptospora",270,5,0.0141539168336146,0.0362920944451658
"752","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna","Nigrograna_obliqua",159,4,0.0137450562633443,0.0352437340085751
"753","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fragrantissimus",588,1,0.0135565085074007,0.0347602782241045
"754","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Collybiopsis","Collybiopsis_filamentipes",200,1,0.0134980090436661,0.0346102795991438
"755","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma_bovista",532,1,0.0131319115323855,0.0336715680317576
"756","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_eludens",88,1,0.0131030375223347,0.0335975321085506
"757","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_ceskae",186,4,0.0130886447987818,0.033560627689184
"758","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_flammeotinctoides",87,1,0.0129541393686718,0.0332157419709534
"759","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago","Penicillago_nodositata",352,5,0.0129066792782153,0.0330940494313214
"760","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_coronata",213,6,0.0128270313205961,0.0328898238989645
"761","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus","Cryptococcus_festucosus",209,6,0.0121348995176395,0.0311151269683064
"762","Treated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_exigua",220,4,0.0115329883461581,0.029571764990149
"763","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_helveola",361,1,0.0115041427660931,0.0294978019643412
"764","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Dermoloma","Dermoloma_bellerianum",88,1,0.0114374837535742,0.0293268814194211
"765","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_fimeti",219,2,0.0114135207835022,0.0292654379064159
"766","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","Bjerkandera_adusta",192,3,0.0112862468673706,0.0289390945317195
"767","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","Knufia_tsunedae",446,1,0.011009083728278,0.0282284198160976
"768","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Sphaerostilbella","Sphaerostilbella_appalachiensis",339,2,0.0109568858960341,0.0280945792206002
"769","Treated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae","Terramyces","Terramyces_subangulosus",316,1,0.0109323646427954,0.0280317042122958
"770","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_castellanii",136,7,0.0106229077043475,0.0272382248829424
"771","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum","Xenopolyscytalum_pinea",199,7,0.010554993678732,0.0270640863557232
"772","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Tubaria","Tubaria_furfuracea",208,5,0.0104649936297976,0.0268333169994809
"773","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae","Serpula","Serpula_himantioides",69,1,0.00975816716164616,0.0250209414401184
"774","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_hystrix",109,2,0.00966230565492185,0.0247751427049278
"775","Treated","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophoraceae","Pyxidiophora","Pyxidiophora_arvernensis",68,1,0.00961674444915854,0.0246583191004065
"776","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_aurantiomarginata",199,2,0.00958120741019758,0.0245671984876861
"777","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Lamprospora","Lamprospora_wrightii",107,3,0.00946694371815681,0.0242742146619406
"778","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Tephrocybe","Tephrocybe_ambusta",62,1,0.00923168552709946,0.0236709885310243
"779","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_atra",206,2,0.00919653495037527,0.0235808588471161
"780","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_delica",214,1,0.00897425144678353,0.0230109011455988
"781","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Mollisia","Mollisia_novobrunsvicensis",121,6,0.00896886334122442,0.022997085490319
"782","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_micaceus",188,7,0.00896044230274663,0.0229754930839657
"783","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_harknessii",235,4,0.00893663398971373,0.0229144461274711
"784","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_laeve",213,1,0.0089323156923593,0.0229033735701521
"785","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_oblongisporum",233,5,0.00882906667009132,0.0226386324874137
"786","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_fuscidula",101,3,0.00850722933631099,0.0218134085546436
"787","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria","Gautieria_monticola",115,2,0.00850469985469312,0.0218069227043414
"788","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella_niemeijerarum",116,5,0.00845875564827914,0.0216891170468696
"789","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_muscicola",207,1,0.00845070422535211,0.0216684723726977
"790","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_carinthiaca",40,1,0.00806614236741278,0.0206824163266995
"791","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella","Truncatella_angustata",237,5,0.00806045946895931,0.0206678447922034
"792","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_himalayensis",130,5,0.00803568921809114,0.0206043313284388
"793","Treated","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","Rhizophlyctis_rosea",66,5,0.00797774672974413,0.0204557608454978
"794","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Cuphophyllus","Cuphophyllus_fornicatus",60,1,0.00779828437743696,0.0199956009677871
"795","Treated","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","Coniochaeta_fasciculata",305,2,0.00778429932117526,0.0199597418491674
"796","Treated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_toruloides",213,3,0.00774977127178421,0.0198712083891903
"797","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella_dryophila",307,1,0.00757800157977883,0.0194307732814842
"798","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_adusta",237,2,0.00747238195487029,0.0191599537304367
"799","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_elongatula",134,5,0.00740612701708058,0.0189900692745656
"800","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetentula",56,1,0.0072783987522745,0.018662560903268
"801","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_lacerata",51,1,0.0072125583368689,0.0184937393253049
"802","Treated","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Glonium","Glonium_stellatum",188,1,0.0071096320387248,0.01822982574032
"803","Treated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_diffluens",248,1,0.00707399167094529,0.018138440181911
"804","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_hyalocuspica",87,4,0.00703214668222443,0.018031145339037
"805","Treated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Yamadamyces","Yamadamyces_rosulatus",104,6,0.00701198750272413,0.0179794551351901
"806","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium","Camposporium_appendiculatum",126,6,0.00689175927801246,0.0176711776359294
"807","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_neonigrita",46,1,0.00684931506849315,0.0175623463294696
"808","Treated","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria","Verrucaria_hegetschweileri",267,1,0.00659063981042654,0.0168990764369911
"809","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_tsukubaensis",70,6,0.00656124717264647,0.0168237106990935
"810","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_xenobiotica",121,6,0.00653084971688419,0.0167457685048313
"811","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_longicatenatum",154,3,0.00643362411146545,0.0164964720806807
"812","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella","Trichosporiella_multisporum",119,4,0.00640568275107218,0.0164248275668518
"813","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_pearsoniana",99,5,0.00640333564256687,0.0164188093399151
"814","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_armeniaca",53,1,0.00636101776284205,0.0163103019560053
"815","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_geophylla",56,2,0.00634291651250431,0.0162638884936008
"816","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_opportunistica",255,1,0.00629443127962085,0.0161395673836432
"817","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Clavariadelphus","Clavariadelphus_subfastigiatus",82,1,0.00628015623803324,0.0161029647129058
"818","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_cincinnata",271,1,0.00624798266242449,0.016020468365191
"819","Treated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium_krtinense",34,1,0.00620324758255793,0.0159057630321998
"820","Treated","Fungi","Basidiomycota","Microbotryomycetes","Rosettozymales","Rosettozymaceae","Rosettozyma","Rosettozyma_motuoensis",41,1,0.00610482430017868,0.0156533956414838
"821","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_obtusus",103,1,0.00602374407860109,0.0154454976374387
"822","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_bisporalis",112,3,0.00547061278443109,0.014027212267772
"823","Treated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma","Krasilnikovozyma_tahquamenonensis",71,3,0.00543296744588665,0.0139306857586837
"824","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kuraishia","Kuraishia_cidri",47,1,0.00539671604087725,0.0138377334381468
"825","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania","Plectania_rhytidia",158,7,0.00535703911902216,0.0137359977410825
"826","Treated","Fungi","Ascomycota","Dothideomycetes","Phaeotrichales","Phaeotrichaceae","Phaeotrichum","Phaeotrichum_benjaminii",167,3,0.00532012362737797,0.0136413426343025
"827","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_casimiri",69,1,0.00528452171249138,0.0135500556730548
"828","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_coerulea",59,1,0.00527539341917024,0.0135266497927442
"829","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_brunnescens",78,4,0.00525935142300851,0.0134855164692526
"830","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Lunasporangiospora","Lunasporangiospora_selenospora",124,2,0.0052310387253644,0.0134129198086267
"831","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_petiginosa",124,3,0.00522167590136751,0.013388912567609
"832","Treated","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum","Cenococcum_geophilum",120,1,0.00520494469746259,0.0133460120447759
"833","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_longisterigmata",93,2,0.00503007164462935,0.0128976196016137
"834","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_ambigua",67,2,0.00501625174774382,0.0128621839685739
"835","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_victoriae",63,3,0.00501596519456329,0.012861449216829
"836","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_stuposa",142,2,0.00497140728664735,0.0127471981708906
"837","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_cinerea",45,2,0.00496315804289733,0.0127260462638393
"838","Treated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Lichtheimiaceae","Circinella","Circinella_lacrymispora",61,2,0.00489449624967627,0.0125499903837853
"839","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_citrinus",90,6,0.00484131981981298,0.012413640563623
"840","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Gelatinodiscaceae","Neobulgaria","Neobulgaria_koningiana",93,2,0.00476578890920471,0.0122199715620634
"841","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium_brunneum",119,2,0.00476248520010234,0.0122115005130829
"842","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_brunnea",71,2,0.00467309598131989,0.0119822973879997
