"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Species","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"1308","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","Oliveonia_pauxilla",3,1,0.000360057609217475,0.00514368013167821
"1309","5 to 8","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","Ustilago_maydis",6,1,0.000352505728218084,0.00503579611740119
"1310","5 to 8","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium","Camposporium_appendiculatum",11,1,0.000350541746335245,0.00500773923336064
"1311","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_helvola",11,1,0.000350541746335245,0.00500773923336064
"1312","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Itersonilia","Itersonilia_pannonica",11,1,0.000350541746335245,0.00500773923336064
"1313","5 to 8","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis","Gibellulopsis_nigrescens",10,1,0.000345960906417575,0.00494229866310821
"1314","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_pyrrhophaeus",5,1,0.000337450226091651,0.00482071751559502
"1315","5 to 8","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_fungicola",10,1,0.000318674314850223,0.00455249021214604
"1316","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Tubaria","Tubaria_furfuracea",10,1,0.000318674314850223,0.00455249021214604
"1317","5 to 8","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","Rhizophlyctis_rosea",10,1,0.000318674314850223,0.00455249021214604
"1318","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","Amphinema_diadema",7,1,0.000293550280969555,0.00419357544242221
"1319","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_invisitata",7,1,0.000293550280969555,0.00419357544242221
"1320","5 to 8","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Torulaspora","Torulaspora_globosa",8,1,0.00027676872513406,0.00395383893048657
"1321","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia_sericeomollis",4,1,0.000269960180873321,0.00385657401247601
"1322","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens",8,1,0.000254939451880178,0.00364199216971683
"1323","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_paraconferendum",7,1,0.000242172634492302,0.00345960906417575
"1324","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_occidentalis",4,1,0.000235003818812056,0.00335719741160079
"1325","5 to 8","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Sugiyamaella","Sugiyamaella_paludigena",7,1,0.000223072020395156,0.00318674314850223
"1326","5 to 8","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania","Plectania_rhytidia",5,1,0.000219413726522731,0.00313448180746759
"1327","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_rubella",6,1,0.000207576543850545,0.00296537919786492
"1328","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_citrinus",6,1,0.000207576543850545,0.00296537919786492
"1329","5 to 8","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Hobus","Hobus_wogradensis",6,1,0.000191204588910134,0.00273149412728762
"1330","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena","Hemimycena_tortuosa",6,1,0.000191204588910134,0.00273149412728762
"1331","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Albatrellus","Albatrellus_caeruleoporus",6,1,0.000191204588910134,0.00273149412728762
"1332","5 to 8","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Paramicrosporidium","Paramicrosporidium_saccamoebae",6,1,0.000191204588910134,0.00273149412728762
"1333","5 to 8","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Srinivasanomyces","Srinivasanomyces_kangrensis",5,1,0.000172980453208787,0.0024711493315541
"1334","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_punctifolius",5,1,0.000172980453208787,0.0024711493315541
"1335","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_crocophyllus",5,1,0.000159337157425112,0.00227624510607302
"1336","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_pura",5,1,0.000159337157425112,0.00227624510607302
"1337","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Dissophora","Dissophora_globulifera",5,1,0.000159337157425112,0.00227624510607302
"1338","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_candicans",4,1,0.00013838436256703,0.00197691946524328
"1339","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Phellodon","Phellodon_yunnanensis",4,1,0.00013838436256703,0.00197691946524328
"1340","5 to 8","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Yamadamyces","Yamadamyces_rosulatus",4,1,0.00013838436256703,0.00197691946524328
"1341","5 to 8","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_compressa",2,1,0.000134980090436661,0.00192828700623801
"1342","5 to 8","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_pseudoglaebosa",4,1,0.000127469725940089,0.00182099608485842
"1343","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_plautus",4,1,0.000127469725940089,0.00182099608485842
"1344","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium","Cystofilobasidium_capitatum",4,1,0.000127469725940089,0.00182099608485842
"1345","5 to 8","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","Auxarthron_alboluteum",2,1,6.37348629700446e-05,0.000910498042429208
"1346","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetens",14591,4,0.541292334693676,7.73274763848109
"1347","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica",8268,7,0.533658327066067,7.6236903866581
"1348","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_pseudodestricta",5516,1,0.493204577968526,7.04577968526467
"1349","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia","Phaeocollybia_sipei",11698,1,0.393712977921379,5.62447111316255
"1350","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_assimilata",8527,1,0.286988422186322,4.09983460266174
"1351","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_oregonense",7641,4,0.278870390726989,3.98386272467128
"1352","10 to 12","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha",4318,7,0.225266986859675,3.21809981228107
"1353","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_lauryi",9001,2,0.222547907034826,3.17925581478323
"1354","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_murrillii",2216,2,0.194338386148623,2.77626265926605
"1355","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_chlamydosporicum",3107,7,0.179947558264243,2.57067940377489
"1356","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_obscurozelleri",1935,2,0.160400856051154,2.29144080073077
"1357","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_krieglsteineri",1710,2,0.150265586647707,2.14665123782439
"1358","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_luculentus",1599,1,0.14203233256351,2.02903332233586
"1359","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_pura",5355,3,0.133150289575839,1.90214699394056
"1360","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina_rehmii",3984,4,0.131571615694993,1.87959450992847
"1361","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_subdensifolia",3049,1,0.115304617479106,1.64720882113009
"1362","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae",1498,7,0.10963584021361,1.56622628876586
"1363","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_conica",4370,2,0.108113823225956,1.54448318894222
"1364","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_humilis",1009,4,0.102160978439434,1.45944254913477
"1365","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima",2172,5,0.0966640388775949,1.3809148411085
"1366","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens",2742,3,0.0961119121622512,1.37302731660359
"1367","10 to 12","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_ramanniana",743,4,0.0856815888256016,1.2240226975086
"1368","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_diversispora",1825,6,0.0847925995992779,1.21132285141826
"1369","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_terricola",1516,7,0.083896958402012,1.1985279771716
"1370","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus",1520,2,0.0741296705887247,1.05899529412464
"1371","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_laeta",1896,1,0.0717013954543736,1.02430564934819
"1372","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_galzinii",1820,1,0.0688272888855274,0.983246984078962
"1373","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Abortiporus","Abortiporus_biennis",482,1,0.0681657474190355,0.973796391700507
"1374","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia",786,2,0.0657754361332735,0.939649087618194
"1375","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Alboleptonia","Alboleptonia_sericella",1656,1,0.0592847170013962,0.846924528591374
"1376","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium","Leptodontidium_trabinellum",939,4,0.0590156811748235,0.843081159640336
"1377","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_tetragonospora",633,1,0.0562266832474685,0.803238332106692
"1378","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_sphaerosporum",2122,1,0.052379541864139,0.7482791694877
"1379","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_amoeboidea",1279,3,0.0473257270180094,0.676081814542992
"1380","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_moniliae",345,3,0.0453664871001401,0.648092672859144
"1381","10 to 12","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum_nigritum",1382,2,0.0434062462513974,0.62008923216282
"1382","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_fluviae",1250,2,0.0421932790514472,0.602761129306389
"1383","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_exilis",579,5,0.0416853823377047,0.59550546196721
"1384","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_chaetospira",1039,5,0.0402069727707317,0.574385325296168
"1385","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_reticulata",1555,1,0.0383836887835703,0.548338411193862
"1386","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_rubiginosa",426,3,0.0375319051728657,0.536170073898081
"1387","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vesiculosus",419,4,0.0366413896020289,0.523448422886127
"1388","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces","Keithomyces_carneus",984,4,0.0356831749882226,0.509759642688895
"1389","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova","Alpova_concolor",839,3,0.0344899191729921,0.492713131042744
"1390","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax",626,2,0.034232328173787,0.489033259625529
"1391","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_candidissima",952,1,0.0320409262250942,0.457727517501346
"1392","10 to 12","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum","Trichoglossum_hirsutum",1283,1,0.0316696287519747,0.452423267885353
"1393","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_tremulae",730,5,0.0312554621743171,0.446506602490244
"1394","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_confusa",340,1,0.030200746136081,0.431439230515443
"1395","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_whitei",893,1,0.030055196553581,0.429359950765444
"1396","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_fasciculare",356,7,0.0272150370053793,0.38878624293399
"1397","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium","Pleotrichocladium_opacum",504,6,0.0272085490825517,0.388693558322167
"1398","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_falcata",742,2,0.0264190560376106,0.377415086251581
"1399","10 to 12","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_changbaiensis",579,6,0.0261028721634759,0.372898173763942
"1400","10 to 12","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella","Sympodiella_quercina",304,2,0.0255919031213051,0.365598616018644
"1401","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_australe",388,6,0.0241245832614034,0.344636903734334
"1402","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys","Fibulochlamys_chilensis",928,2,0.0237071382555041,0.338673403650058
"1403","10 to 12","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_isabellina",613,6,0.0236609343183956,0.338013347405651
"1404","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_herbamans",292,2,0.0209340603711821,0.299058005302601
"1405","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_crenulata",278,3,0.0206193336360801,0.294561909086859
"1406","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens",575,4,0.0199479856776726,0.284971223966751
"1407","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_pacificum",244,3,0.0174300240438234,0.249000343483191
"1408","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_radicis",447,3,0.0158251205327535,0.226073150467907
"1409","10 to 12","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus_magus",193,4,0.0155285270781057,0.221836101115795
"1410","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_randhawae",315,2,0.0152467487018937,0.217810695741338
"1411","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_parksii",430,3,0.0148624081326821,0.212320116181172
"1412","10 to 12","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","Dominikia_aurea",468,3,0.0144511982279831,0.206445688971187
"1413","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_grammata",372,1,0.0133175813553861,0.190251162219802
"1414","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma_bovista",532,1,0.0131319115323855,0.187598736176935
"1415","10 to 12","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","Absidia_cylindrospora",381,3,0.0131180679762307,0.18740097108901
"1416","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula","Cyathicula_amenti",169,4,0.0129375185993447,0.184821694276353
"1417","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","Knufia_tsunedae",446,1,0.011009083728278,0.157272624689686
"1418","10 to 12","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis","Gibellulopsis_nigrescens",76,1,0.0107481261490595,0.153544659272279
"1419","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae","Serpula","Serpula_himantioides",69,1,0.00975816716164616,0.139402388023517
"1420","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_minutissima",174,4,0.00971703208505614,0.138814744072231
"1421","10 to 12","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_hirsutum",116,2,0.00964517784168102,0.137788254881157
"1422","10 to 12","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophoraceae","Pyxidiophora","Pyxidiophora_arvernensis",68,1,0.00961674444915854,0.137382063559408
"1423","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_angusta",388,1,0.00957740916271722,0.13682013089596
"1424","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_applanatum",147,4,0.00873453504981007,0.124779072140144
"1425","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_hystrix",97,1,0.00867310443490701,0.123901491927243
"1426","10 to 12","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","Coniochaeta_fasciculata",305,2,0.00778429932117526,0.111204276016789
"1427","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella_dryophila",307,1,0.00757800157977883,0.108257165425412
"1428","10 to 12","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus_microcarpum",236,2,0.0073594294183628,0.105134705976611
"1429","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_lacerata",51,1,0.0072125583368689,0.103036547669556
"1430","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus","Hygrophorus_roseobrunneus",80,1,0.00715307582260372,0.102186797465767
"1431","10 to 12","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Glonium","Glonium_stellatum",188,1,0.0071096320387248,0.101566171981783
"1432","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_terrestris",204,1,0.00686591276252019,0.0980844680360028
"1433","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Radiigera","Radiigera_taylorii",153,4,0.00682525398041899,0.0975036282916999
"1434","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_ophthalmus",48,1,0.00678829019940602,0.0969755742772289
"1435","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_hyalina",65,3,0.00674650057222055,0.0963785796031507
"1436","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_harknessii",212,2,0.00673366463981263,0.0961952091401805
"1437","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vinicolor",204,4,0.00665949069371062,0.0951355813387232
"1438","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria","Verrucaria_hegetschweileri",267,1,0.00659063981042654,0.0941519972918077
"1439","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_opportunistica",255,1,0.00629443127962085,0.0899204468517265
"1440","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago","Penicillago_nodositata",118,3,0.00627577683384911,0.0896539547692731
"1441","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_rugulosus",43,1,0.0060811766369679,0.0868739519566843
"1442","10 to 12","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella","Truncatella_angustata",165,2,0.00605742465889311,0.0865346379841873
"1443","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_minor",163,2,0.00570200096269628,0.0814571566099469
"1444","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia","Fayodia_gracilipes",189,3,0.00533677623729833,0.0762396605328333
"1445","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_coerulea",59,1,0.00527539341917024,0.0753627631310035
"1446","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_darii",76,4,0.00525008543660608,0.075001220522944
"1447","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_atra",143,1,0.00511939283285003,0.0731341833264291
"1448","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_canescens",36,1,0.00509121764955452,0.0727316807079217
"1449","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_cinerea",45,2,0.00496315804289733,0.0709022577556761
"1450","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_aurantiophyllus",188,1,0.00464060031595577,0.0662942902279395
"1451","10 to 12","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria","Chaetosphaeria_vermicularioides",157,3,0.00461084649519974,0.0658692356457106
"1452","10 to 12","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_exigua",123,1,0.00440339383524863,0.0629056262178376
"1453","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_holubovae",46,1,0.0040859833007639,0.0583711900109129
"1454","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_verticillata",126,2,0.00398834611951448,0.0569763731359212
"1455","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis","Athelopsis_lembospora",55,2,0.00397582973294741,0.0567975676135345
"1456","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Hymenogaster_raphanodorus",108,1,0.00386639458704758,0.055234208386394
"1457","10 to 12","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","Absidia_pernambucoensis",27,1,0.00381841323716589,0.0545487605309413
"1458","10 to 12","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Gongronella","Gongronella_guangdongensis",27,1,0.00381841323716589,0.0545487605309413
"1459","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_olympiana",112,1,0.00376952073236403,0.053850296176629
"1460","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Gryganskiella","Gryganskiella_cystojenkinii",104,2,0.00372924651297312,0.0532749501853303
"1461","10 to 12","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","Operculomyces_laminatus",133,2,0.0035719914298992,0.05102844899856
"1462","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum","Xenopolyscytalum_pinea",40,2,0.00355773074800917,0.0508247249715596
"1463","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_castellanii",25,1,0.00353556781219064,0.0505081116027234
