"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"625","Treated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Pseudopenidiella",35,3,3169678,0.00110421310934423
"626","Treated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",5567,34,3169678,0.175632982277695
"627","Treated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium",29,2,3169678,0.000914919433456648
"628","Treated","Fungi","Ascomycota","Dothideomycetes","Cladoriellales","Cladoriellaceae","Cladoriellaceae_gen_Incertae_sedis",8,1,3169678,0.00025239156785011
"629","Treated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea",254,3,3169678,0.00801343227924098
"630","Treated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Dothiora",77,2,3169678,0.00242926884055731
"631","Treated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema",61,4,3169678,0.00192448570485709
"632","Treated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Perusta",4,1,3169678,0.000126195783925055
"633","Treated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium",359,7,3169678,0.0113260716072737
"634","Treated","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Dothideomycetes_fam_Incertae_sedis","Pseudoarthrographis",766,9,3169678,0.024166492621648
"635","Treated","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum",2463,9,3169678,0.0777050539518525
"636","Treated","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Glonium",188,1,3169678,0.00593120184447758
"637","Treated","Fungi","Ascomycota","Dothideomycetes","Microthyriales","Microthyriales_fam_Incertae_sedis","Parazalerion",14,1,3169678,0.000441685243737692
"638","Treated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Extremaceae","Extremopsis",63,2,3169678,0.00198758359681961
"639","Treated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Acrodontium",28,1,3169678,0.000883370487475384
"640","Treated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia",7,1,3169678,0.000220842621868846
"641","Treated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Devriesia",52,2,3169678,0.00164054519102571
"642","Treated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",556,15,3169678,0.0175412139655826
"643","Treated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Lophium",185,5,3169678,0.00583655500653379
"644","Treated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Mytilinidion",84,5,3169678,0.00265011146242615
"645","Treated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiales_fam_Incertae_sedis","Mytilinidiales_gen_Incertae_sedis",12,1,3169678,0.000378587351775165
"646","Treated","Fungi","Ascomycota","Dothideomycetes","Patellariales","Patellariales_fam_Incertae_sedis","Patellariales_gen_Incertae_sedis",33,4,3169678,0.0010411152173817
"647","Treated","Fungi","Ascomycota","Dothideomycetes","Phaeotrichales","Phaeotrichaceae","Phaeotrichum",167,3,3169678,0.00526867397887104
"648","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amorosiaceae","Angustimassarina",5,1,3169678,0.000157744729906319
"649","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Astrosphaeriellaceae","Astrosphaeriellaceae_gen_Incertae_sedis",19,1,3169678,0.00059942997364401
"650","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Cucurbitariaceae_gen_Incertae_sedis",25,2,3169678,0.000788723649531593
"651","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Neocucurbitaria",43,3,3169678,0.00135660467719434
"652","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta",5771,26,3169678,0.182068967257873
"653","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis",270,5,3169678,0.0085182154149412
"654","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Delitschiaceae","Delitschiaceae_gen_Incertae_sedis",1148,11,3169678,0.0362181899864907
"655","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporiaceae_gen_Incertae_sedis",50,1,3169678,0.00157744729906319
"656","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporium",27,2,3169678,0.00085182154149412
"657","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Chaetasbolisia",28,1,3169678,0.000883370487475384
"658","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",314,3,3169678,0.0099063690381168
"659","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria",45,1,3169678,0.00141970256915687
"660","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces",23,2,3169678,0.000725625757569065
"661","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentitheciaceae_gen_Incertae_sedis",448,7,3169678,0.0141339277996061
"662","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentithecium",19,3,3169678,0.00059942997364401
"663","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria",7,1,3169678,0.000220842621868846
"664","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma",248,2,3169678,0.0078241386033534
"665","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiotremataceae","Lophiotrema",10,1,3169678,0.000315489459812637
"666","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Helminthosporium",198,2,3169678,0.00624669130429021
"667","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",249,9,3169678,0.00785568754933466
"668","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium",126,6,3169678,0.00397516719363923
"669","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Marjia",111,2,3169678,0.00350193300392027
"670","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Melanomma",43,1,3169678,0.00135660467719434
"671","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Melanommataceae_gen_Incertae_sedis",147,9,3169678,0.00463769505924577
"672","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium",2567,30,3169678,0.0809861443339039
"673","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Sporidesmiella",43,2,3169678,0.00135660467719434
"674","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neophaeosphaeriaceae","Neophaeosphaeriaceae_gen_Incertae_sedis",124,1,3169678,0.0039120693016767
"675","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta",3399,24,3169678,0.107234867390315
"676","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna",1721,18,3169678,0.0542957360337549
"677","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrogranaceae_gen_Incertae_sedis",9,1,3169678,0.000283940513831373
"678","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Occultibambusaceae","Brunneofusispora",191,10,3169678,0.00602584868242137
"679","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Jeremyomyces",36,3,3169678,0.00113576205532549
"680","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",12,1,3169678,0.000378587351775165
"681","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella",154,4,3169678,0.00485853768111461
"682","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraloratospora",17,1,3169678,0.000536332081681483
"683","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",219,2,3169678,0.00690921916989675
"684","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",7,1,3169678,0.000220842621868846
"685","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae","Pleomassariaceae_gen_Incertae_sedis",2557,17,3169678,0.0806706548740913
"686","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",530,8,3169678,0.0167209413700698
"687","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces",353,11,3169678,0.0111367779313861
"688","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleosporaceae_gen_Incertae_sedis",27,2,3169678,0.00085182154149412
"689","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pyrenophora",32,3,3169678,0.00100956627140044
"690","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Cheiromyces",52,3,3169678,0.00164054519102571
"691","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Hobus",6,1,3169678,0.000189293675887582
"692","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Roussoellaceae","Neoroussoella",21,1,3169678,0.000662527865606538
"693","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",15,1,3169678,0.000473234189718956
"694","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella",6,1,3169678,0.000189293675887582
"695","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae","Teichospora",7,1,3169678,0.000220842621868846
"696","Treated","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicoma",14,2,3169678,0.000441685243737692
"697","Treated","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicoon",21,1,3169678,0.000662527865606538
"698","Treated","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Uredinophila",23,2,3169678,0.000725625757569065
"699","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Cylindrosympodiaceae","Cylindrosympodium",210,3,3169678,0.00662527865606538
"700","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis",50,1,3169678,0.00157744729906319
"701","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Pseudosigmoidea",281,11,3169678,0.0088652538207351
"702","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Scolecobasidium",6,1,3169678,0.000189293675887582
"703","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Sympoventuriaceae_gen_Incertae_sedis",35,2,3169678,0.00110421310934423
"704","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Anungitea",6,1,3169678,0.000189293675887582
"705","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Pseudoanungitea",194,8,3169678,0.00612049552036516
"706","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella",581,6,3169678,0.0183299376151142
"707","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia",302,3,3169678,0.00952778168634164
"708","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiales_fam_Incertae_sedis","Venturiales_gen_Incertae_sedis",68,4,3169678,0.00214532832672593
"709","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis",4571,28,3169678,0.144210232080356
"710","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",333,3,3169678,0.0105057990117608
"711","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia",13532,31,3169678,0.426920337018461
"712","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",18859,39,3169678,0.594981572260652
"713","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",15143,35,3169678,0.477745688994276
"714","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Fonsecaea",74,4,3169678,0.00233462200261351
"715","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Herpotrichiellaceae_gen_Incertae_sedis",2379,18,3169678,0.0750549424894264
"716","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanchlenus",16,2,3169678,0.000504783135700219
"717","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanoctona",223,5,3169678,0.00703541495382181
"718","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Minimelanolocus",34,2,3169678,0.00107266416336297
"719","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora",196,3,3169678,0.00618359341232769
"720","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella",267,8,3169678,0.00842356857699741
"721","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Sorocybe",12,1,3169678,0.000378587351775165
"722","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",1705,10,3169678,0.0537909528980546
"723","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Alatosessilispora",8,1,3169678,0.00025239156785011
"724","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia",446,1,3169678,0.0140708299076436
"725","Treated","Fungi","Ascomycota","Eurotiomycetes","Coryneliales","Coryneliaceae","Caliciopsis",6,1,3169678,0.000189293675887582
"726","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",98,2,3169678,0.00309179670616384
"727","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",2640,21,3169678,0.0832892173905362
"728","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces",4628,18,3169678,0.146008522001288
"729","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae","Elaphomyces",30,2,3169678,0.000946468379437911
"730","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Eurotiales_fam_Incertae_sedis","Eurotiales_gen_Incertae_sedis",1457,19,3169678,0.0459668142947012
"731","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago",352,5,3169678,0.0111052289854048
"732","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella",18908,36,3169678,0.596527470613734
"733","Treated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Gymnoascus",11,1,3169678,0.000347038405793901
"734","Treated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Aphanoascus",53,2,3169678,0.00167209413700698
"735","Treated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron",379,8,3169678,0.0119570505268989
"736","Treated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Onygenaceae_gen_Incertae_sedis",18,2,3169678,0.000567881027662747
"737","Treated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Arthropsis",17,1,3169678,0.000536332081681483
"738","Treated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Onygenales_gen_Incertae_sedis",373,5,3169678,0.0117677568510114
"739","Treated","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Dactylosporaceae","Dactylospora",25,2,3169678,0.000788723649531593
"740","Treated","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Rhopalophora",21,1,3169678,0.000662527865606538
"741","Treated","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum",2695,22,3169678,0.0850244094195057
"742","Treated","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcales_fam_Incertae_sedis","Sclerococcales_gen_Incertae_sedis",77,11,3169678,0.00242926884055731
"743","Treated","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria",650,3,3169678,0.0205068148878214
"744","Treated","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariales_fam_Incertae_sedis","Verrucariales_gen_Incertae_sedis",43,3,3169678,0.00135660467719434
"745","Treated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum",6450,10,3169678,0.203490701579151
"746","Treated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Glutinoglossum",1626,1,3169678,0.0512985861655348
"747","Treated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Microglossum",1345,3,3169678,0.0424333323447997
"748","Treated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum",7138,4,3169678,0.22519637641426
"749","Treated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossales_fam_Incertae_sedis","Geoglossales_gen_Incertae_sedis",114,1,3169678,0.00359657984186406
"750","Treated","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophoraceae","Pyxidiophora",68,1,3169678,0.00214532832672593
"751","Treated","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophorales_fam_Incertae_sedis","Pyxidiophorales_gen_Incertae_sedis",4,1,3169678,0.000126195783925055
"752","Treated","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora",12,1,3169678,0.000378587351775165
"753","Treated","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporales_fam_Incertae_sedis","Acarosporales_gen_Incertae_sedis",43,2,3169678,0.00135660467719434
"754","Treated","Fungi","Ascomycota","Lecanoromycetes","GS36","GS36_fam_Incertae_sedis","GS36_gen_Incertae_sedis",17,3,3169678,0.000536332081681483
"755","Treated","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Lecanoromycetes_fam_Incertae_sedis","Lecanoromycetes_gen_Incertae_sedis",275,9,3169678,0.00867596014484752
"756","Treated","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Micropeltidaceae","Micropeltidaceae_gen_Incertae_sedis",153,3,3169678,0.00482698873513335
"757","Treated","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Ostropales_fam_Incertae_sedis","Ostropales_gen_Incertae_sedis",465,6,3169678,0.0146702598812876
"758","Treated","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","Cryptodiscus",8,1,3169678,0.00025239156785011
"759","Treated","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia",183,8,3169678,0.00577345711457126
"760","Treated","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria",566,8,3169678,0.0178567034253953
"761","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Ascocorticiaceae","Ascocorticium",21,2,3169678,0.000662527865606538
"762","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chaetomellaceae","Pilidium",18,4,3169678,0.000567881027662747
"763","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Cordieritidaceae","Unguiculariopsis",10,1,3169678,0.000315489459812637
"764","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Cryptosporiopsis",1115,26,3169678,0.035177074769109
"765","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Dermateaceae_gen_Incertae_sedis",42,2,3169678,0.00132505573121308
"766","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Pezicula",183,5,3169678,0.00577345711457126
"767","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Rhizodermea",54,5,3169678,0.00170364308298824
"768","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella",119,4,3169678,0.00375432457177038
"769","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Discinellaceae","Discinellaceae_gen_Incertae_sedis",47,1,3169678,0.00148280046111939
"770","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Gelatinodiscaceae","Neobulgaria",93,2,3169678,0.00293405197625753
"771","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Hyalodendriella",99,7,3169678,0.00312334565214511
"772","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum",388,15,3169678,0.0122409910407303
"773","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Ascocoryne",73,4,3169678,0.00230307305663225
"774","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Claussenomyces",15,1,3169678,0.000473234189718956
"775","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cudoniella",818,3,3169678,0.0258070378126737
"776","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula",303,11,3169678,0.0095593306323229
"777","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Helotium",8,1,3169678,0.00025239156785011
"778","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus",47,1,3169678,0.00148280046111939
"779","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",32,2,3169678,0.00100956627140044
"780","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium",53,2,3169678,0.00167209413700698
"781","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Acidomelania",172,6,3169678,0.00542641870877736
"782","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara",223,9,3169678,0.00703541495382181
"783","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Humicolopsis",91,5,3169678,0.002870954084295
"784","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Leohumicola",312,7,3169678,0.00984327114615428
"785","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Mycoarthris",938,5,3169678,0.0295929113304254
"786","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Xenochalara",35,1,3169678,0.00110421310934423
"787","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Arachnopeziza",6,1,3169678,0.000189293675887582
"788","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella",1928,1,3169678,0.0608263678518764
"789","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Gemmina",23,2,3169678,0.000725625757569065
"790","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyalopeziza",30,1,3169678,0.000946468379437911
"791","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",376,6,3169678,0.0118624036889552
"792","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscyphaceae_gen_Incertae_sedis",6,1,3169678,0.000189293675887582
"793","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyphodiscus",3198,9,3169678,0.100893529248081
"794","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Microscypha",21,1,3169678,0.000662527865606538
"795","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Olla",35,2,3169678,0.00110421310934423
"796","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Pezizella",323,6,3169678,0.0101903095519482
"797","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Phialea",57,6,3169678,0.00179828992093203
"798","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Leotia",21,1,3169678,0.000662527865606538
"799","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium",2674,18,3169678,0.0843618815538992
"800","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Mollisia",139,8,3169678,0.00438530349139566
"801","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala",722,10,3169678,0.0227783389984724
"802","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Myxotrichum",11,1,3169678,0.000347038405793901
"803","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron",22796,39,3169678,0.719189772588888
"804","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Pleuroascaceae","Pleuroascus",32,1,3169678,0.00100956627140044
"805","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Ploettnerulaceae","Cadophora",6,1,3169678,0.000189293675887582
"806","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Lanzia",140,4,3169678,0.00441685243737692
"807","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Mycopappus",1748,17,3169678,0.055147557575249
"808","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Halenospora",28,1,3169678,0.000883370487475384
"809","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Spirosphaera",694,14,3169678,0.021894968510997
"810","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Tricladium",25,1,3169678,0.000788723649531593
"811","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tympanidaceae","Tympanidaceae_gen_Incertae_sedis",104,5,3169678,0.00328109038205143
"812","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Srinivasanomyces",42,5,3169678,0.00132505573121308
