"","Fire_Mod","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"848","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania",208,11,3547526,0.00586324103050971
"849","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Pseudoplectania",219,6,3547526,0.00617331627731552
"850","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Urnula",6,1,3547526,0.000169131952803165
"851","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber",36517,19,3547526,1.02936525341886
"852","Treated","Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Triscelophorus",71,6,3547526,0.00200139477483745
"853","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces",55,3,3547526,0.00155037623402901
"854","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Lipomycetaceae","Babjevia",35,2,3547526,0.000986603058018461
"855","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera",25,3,3547526,0.000704716470013187
"856","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kuraishia",47,1,3547526,0.00132486696362479
"857","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Torulaspora",8,1,3547526,0.00022550927040422
"858","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida",15,2,3547526,0.000422829882007912
"859","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Saccharomycetales_gen_Incertae_sedis",29117,39,3547526,0.820769178294958
"860","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis",6,1,3547526,0.000169131952803165
"861","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Blastobotrys",14,2,3547526,0.000394641223207385
"862","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Sugiyamaella",7,1,3547526,0.000197320611603692
"863","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Zygoascus",262,3,3547526,0.0073854286057382
"864","Treated","Fungi","Ascomycota","Sareomycetes","Sareales","Sareaceae","Sarea",17,1,3547526,0.000479207199608967
"865","Treated","Fungi","Ascomycota","Sareomycetes","Sareales","Sareales_fam_Incertae_sedis","Sareales_gen_Incertae_sedis",421,6,3547526,0.0118674253550221
"866","Treated","Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Amphisphaeriales_fam_Incertae_sedis","Amphisphaeriales_gen_Incertae_sedis",19,3,3547526,0.000535584517210022
"867","Treated","Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis",332,15,3547526,0.00935863472177512
"868","Treated","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascaceae","Torrentispora",9,1,3547526,0.000253697929204747
"869","Treated","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascales_fam_Incertae_sedis","Annulatascales_gen_Incertae_sedis",119,1,3547526,0.00335445039726277
"870","Treated","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Atractosporales_fam_Incertae_sedis","Atractosporales_gen_Incertae_sedis",42,3,3547526,0.00118392366962215
"871","Treated","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Conlariaceae","Conlarium",40,2,3547526,0.0011275463520211
"872","Treated","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria",803,13,3547526,0.0226354930168236
"873","Treated","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium",480,7,3547526,0.0135305562242532
"874","Treated","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",305,2,3547526,0.00859754093416088
"875","Treated","Fungi","Ascomycota","Sordariomycetes","Cordanales","Cordanaceae","Cordana",9,1,3547526,0.000253697929204747
"876","Treated","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Coryneaceae","Coryneum",9,1,3547526,0.000253697929204747
"877","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellales_fam_Incertae_sedis","Glomerellales_gen_Incertae_sedis",464,1,3547526,0.0130795376834447
"878","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Acrostalagmus",29,2,3547526,0.000817471105215296
"879","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Chordomyces",7,1,3547526,0.000197320611603692
"880","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Furcasterigmium",16,1,3547526,0.000451018540808439
"881","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis",247,5,3547526,0.00696259872373028
"882","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Paragibellulopsis",18,1,3547526,0.000507395858409494
"883","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella",116,5,3547526,0.00326988442086119
"884","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Reticulascaceae","Pseudoacrodictys",115,6,3547526,0.00324169576206066
"885","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Gliomastix",16,2,3547526,0.000451018540808439
"886","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Nectriopsis",13,1,3547526,0.000366452564406857
"887","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces",3500,27,3547526,0.0986603058018461
"888","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Marquandomyces",48,2,3547526,0.00135305562242532
"889","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps",34,1,3547526,0.000958414399217934
"890","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metapochonia",205,6,3547526,0.00577867505410813
"891","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium",376,9,3547526,0.0105989357089983
"892","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Pochonia",49,2,3547526,0.00138124428122585
"893","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Leptobacillium",57,2,3547526,0.00160675355163007
"894","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cylindriaceae","Cylindrium",14,1,3547526,0.000394641223207385
"895","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Sphaerostilbella",339,2,3547526,0.00955595533337881
"896","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",961,14,3547526,0.0270893011073069
"897","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium",53,3,3547526,0.00149399891642796
"898","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sesquicillium",43,2,3547526,0.00121211232842268
"899","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",280,4,3547526,0.00789282446414769
"900","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Tolypocladium",77,1,3547526,0.00217052672764062
"901","Treated","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Halosarpheia",37,1,3547526,0.00104298037561952
"902","Treated","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Halosphaeriaceae_gen_Incertae_sedis",100,2,3547526,0.00281886588005275
"903","Treated","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Cephalotrichum",11,1,3547526,0.000310075246805802
"904","Treated","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",30,1,3547526,0.000845659764015824
"905","Treated","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiales_fam_Incertae_sedis","Goidanichiella",8,2,3547526,0.00022550927040422
"906","Treated","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Hawksworthiomyces",8,1,3547526,0.00022550927040422
"907","Treated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Spadicoides",324,9,3547526,0.0091331254513709
"908","Treated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris",214,2,3547526,0.00603237298331288
"909","Treated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Sordariales_gen_Incertae_sedis",60,4,3547526,0.00169131952803165
"910","Treated","Fungi","Ascomycota","Sordariomycetes","Xenospadicoidales","Xenospadicoidaceae","Neospadicoides",5,1,3547526,0.000140943294002637
"911","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Amphisphaeriaceae_gen_Incertae_sedis",7,1,3547526,0.000197320611603692
"912","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Polyscytalum",16,2,3547526,0.000451018540808439
"913","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella",237,5,3547526,0.00668071213572501
"914","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Diatrype",131,1,3547526,0.0036927143028691
"915","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Graphostromataceae","Biscogniauxia",145,5,3547526,0.00408735552607648
"916","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Daldinia",7,1,3547526,0.000197320611603692
"917","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Idriella",365,5,3547526,0.0102888604621925
"918","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Ascovirgaria",178,10,3547526,0.00501758126649389
"919","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Nemania",24,2,3547526,0.000676527811212659
"920","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Virgaria",19,2,3547526,0.000535584517210022
"921","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria",133,8,3547526,0.00374909162047015
"922","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Cryptostroma",7,1,3547526,0.000197320611603692
"923","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Xylariales_gen_Incertae_sedis",104,5,3547526,0.00293162051525486
"924","Treated","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Protomycetaceae","Saitoella",20,1,3547526,0.000563773176010549
"925","Treated","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",78,3,3547526,0.00219871538644114
"926","Treated","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus",67,5,3547526,0.00188864013963534
"927","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus",48,4,3547526,0.00135305562242532
"928","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Cystolepiota",37,2,3547526,0.00104298037561952
"929","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota",570,7,3547526,0.0160675355163007
"930","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus",4174,17,3547526,0.117659461833402
"931","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Melanophyllum",30,1,3547526,0.000845659764015824
"932","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricales_fam_Incertae_sedis","Agaricales_gen_Incertae_sedis",524,5,3547526,0.0147708572114764
"933","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita",16703,19,3547526,0.47083516794521
"934","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe",27,3,3547526,0.000761093787614242
"935","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Cyclocybe",20,1,3547526,0.000563773176010549
"936","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Camarophyllopsis",9,1,3547526,0.000253697929204747
"937","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria",2375,10,3547526,0.0669480646512527
"938","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavariaceae_gen_Incertae_sedis",1306,4,3547526,0.0368143883934889
"939","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis",4952,9,3547526,0.139590238380212
"940","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis",2093,9,3547526,0.058998862869504
"941","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",4178,22,3547526,0.117772216468604
"942","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Flammulaster",43,3,3547526,0.00121211232842268
"943","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crassisporiaceae","Crassisporium",16,1,3547526,0.000451018540808439
"944","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus",130,6,3547526,0.00366452564406857
"945","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe",48,1,3547526,0.00135305562242532
"946","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae","Henningsomyces",227,4,3547526,0.00639882554771974
"947","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae","Rectipilus",56,2,3547526,0.00157856489282954
"948","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cystostereaceae","Crustomyces",30,2,3547526,0.000845659764015824
"949","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Alboleptonia",1656,1,3547526,0.0466804189736735
"950","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus",254,5,3547526,0.00715991933533398
"951","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma",354,14,3547526,0.00997878521538672
"952","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Rhodocybe",25,3,3547526,0.000704716470013187
"953","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hebelomataceae","Hebelomataceae_gen_Incertae_sedis",23,2,3547526,0.000648339152412132
"954","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria",8955,11,3547526,0.252429439558723
"955","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Cuphophyllus",60,1,3547526,0.00169131952803165
"956","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Gliophorus",3302,4,3547526,0.0930789513593417
"957","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe",4616,4,3547526,0.130118849023235
"958","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus",257,3,3547526,0.00724448531173556
"959","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Alnicola",19,1,3547526,0.000535584517210022
"960","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus",207,4,3547526,0.00583505237170919
"961","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma",244,4,3547526,0.0068780327473287
"962","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster",3153,13,3547526,0.0888788411980631
"963","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia",11744,3,3547526,0.331047608953395
"964","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",79568,36,3547526,2.24291520344037
"965","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inosperma",61,2,3547526,0.00171950818683218
"966","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon",295,15,3547526,0.0083156543461556
"967","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys",952,3,3547526,0.0268356031781021
"968","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum",2569,13,3547526,0.0724166644585551
"969","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Tephrocybe",62,1,3547526,0.0017476968456327
"970","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Mycopan",852,2,3547526,0.0240167372980494
"971","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena",7092,17,3547526,0.199913968213341
"972","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycenaceae_gen_Incertae_sedis",887,2,3547526,0.0250033403560679
"973","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Collybiopsis",200,1,3547526,0.00563773176010549
"974","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Gymnopus",61,1,3547526,0.00171950818683218
"975","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia",4,1,3547526,0.00011275463520211
"976","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Nematoctonus",27,1,3547526,0.000761093787614242
"977","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",984,17,3547526,0.027737640259719
"978","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Candolleomyces",18,2,3547526,0.000507395858409494
"979","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus",1388,13,3547526,0.0391258584151321
"980","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis",3342,5,3547526,0.0942064977113628
"981","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Homophron",8,1,3547526,0.00022550927040422
"982","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",5244,21,3547526,0.147821326749966
"983","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae","Schizophyllum",62,2,3547526,0.0017476968456327
"984","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina",278,3,3547526,0.00783644714654664
"985","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma",1083,28,3547526,0.0305283174809712
"986","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota",97,6,3547526,0.00273429990365116
"987","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Tubaria",219,6,3547526,0.00617331627731552
"988","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Ampulloclitocybe",653,1,3547526,0.0184071941967444
"989","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Baeospora",6,1,3547526,0.000169131952803165
"990","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe",18,1,3547526,0.000507395858409494
"991","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Dermoloma",88,1,3547526,0.00248060197444642
"992","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia",618,9,3547526,0.017420591138726
"993","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena",931,2,3547526,0.0262436413432911
"994","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycenella",48,2,3547526,0.00135305562242532
"995","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Paralepista",5,1,3547526,0.000140943294002637
"996","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae","Macrotyphula",5,1,3547526,0.000140943294002637
"997","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Agaricomycetes_fam_Incertae_sedis","Agaricomycetes_gen_Incertae_sedis",35,2,3547526,0.000986603058018461
"998","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Xenasmataceae","Xenasmatella",10,2,3547526,0.000281886588005275
"999","Treated","Fungi","Basidiomycota","Agaricomycetes","Amylocorticiales","Amylocorticiaceae","Amyloathelia",7,1,3547526,0.000197320611603692
"1000","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Athelia",18,1,3547526,0.000507395858409494
"1001","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Atheliaceae_gen_Incertae_sedis",61,1,3547526,0.00171950818683218
"1002","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis",1424,10,3547526,0.0401406501319511
"1003","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium",2212,4,3547526,0.0623533132667668
"1004","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma",4176,13,3547526,0.117715839151003
"1005","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema",35,3,3547526,0.000986603058018461
"1006","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Tylospora",3372,2,3547526,0.0950521574753786
"1007","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Tylosporaceae_gen_Incertae_sedis",125,1,3547526,0.00352358235006593
"1008","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Auriculariales_gen_Incertae_sedis",197,4,3547526,0.00555316578370391
"1009","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia",21,3,3547526,0.000591961834811077
"1010","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Renatobasidium",38,1,3547526,0.00107116903442004
"1011","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Basidiodendron",16,2,3547526,0.000451018540808439
"1012","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Hyaloriaceae_gen_Incertae_sedis",150,6,3547526,0.00422829882007912
"1013","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Protomerulius",65,1,3547526,0.00183226282203429
"1014","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Stypella",24,1,3547526,0.000676527811212659
"1015","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletaceae_gen_Incertae_sedis",2206,3,3547526,0.0621841813139636
"1016","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus",2933,16,3547526,0.0826773362619471
"1017","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomus",34,1,3547526,0.000958414399217934
"1018","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Chalciporus",41,4,3547526,0.00115573501082163
"1019","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Leucogyrophana",33,2,3547526,0.000930225740417406
"1020","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora",31,3,3547526,0.000873848422816351
"1021","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Meruliporia",24,1,3547526,0.000676527811212659
"1022","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis",446,5,3547526,0.0125721418250353
"1023","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova",13462,30,3547526,0.379475724772701
"1024","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster",18878,29,3547526,0.532145500836357
"1025","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogastraceae_gen_Incertae_sedis",15,1,3547526,0.000422829882007912
"1026","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon",15151,38,3547526,0.427086369486792
"1027","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma",532,1,3547526,0.0149963664818806
"1028","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae","Serpula",69,1,3547526,0.0019450174572364
"1029","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus",6,1,3547526,0.000169131952803165
"1030","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae","Truncocolumella",350,11,3547526,0.00986603058018461
"1031","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium",5373,7,3547526,0.151457663735234
"1032","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidiaceae_gen_Incertae_sedis",151,4,3547526,0.00425648747887965
"1033","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",3537,17,3547526,0.0997032861774657
"1034","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Rhizoctonia",14,1,3547526,0.000394641223207385
"1035","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Clavulinaceae_gen_Incertae_sedis",28,1,3547526,0.000789282446414769
"1036","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina",17035,9,3547526,0.480193802666985
"1037","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Membranomyces",638,1,3547526,0.0179843643147365
"1038","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema",936,14,3547526,0.0263845846372937
"1039","Treated","Fungi","Basidiomycota","Agaricomycetes","GS28","GS28_fam_Incertae_sedis","GS28_gen_Incertae_sedis",11,1,3547526,0.000310075246805802
"1040","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum",110,8,3547526,0.00310075246805802
