"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"322","Untreated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossales_fam_Incertae_sedis","Geoglossales_gen_Incertae_sedis",122,2,0.00222163503363335,0.00493696674140745
"323","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Helminthosporium",133,3,0.00217704362104196,0.00483787471342657
"324","Untreated","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus",100,3,0.00211430247626549,0.00469844994725664
"325","Untreated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Sordariales_gen_Incertae_sedis",58,2,0.00208097048036784,0.00462437884526187
"326","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycenaceae_gen_Incertae_sedis",131,4,0.00207829685146247,0.00461843744769438
"327","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Phaeohelotium",120,1,0.00206433855152245,0.00458741900338322
"328","Untreated","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Tubeufiaceae_gen_Incertae_sedis",136,1,0.00205889031867383,0.00457531181927518
"329","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus",88,5,0.00202908352064778,0.00450907449032841
"330","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Dermateaceae_gen_Incertae_sedis",64,2,0.00201020958713619,0.00446713241585819
"331","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Vibrisseaceae_gen_Incertae_sedis",133,2,0.0019818948224964,0.00440421071665868
"332","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia",65,1,0.00193096072722952,0.00429102383828782
"333","Untreated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Furcasterigmium",83,5,0.00192341690662278,0.00427425979249507
"334","Untreated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbiliaceae_gen_Incertae_sedis",82,8,0.00191504258408542,0.0042556501868565
"335","Untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea",66,2,0.00189759438911034,0.0042168764202452
"336","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Pachyphlodes",107,2,0.00185079170699684,0.00411287045999299
"337","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Paralepista",69,5,0.00183669477824424,0.00408154395165386
"338","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Acidomelania",47,1,0.00182297727096424,0.00405106060214275
"339","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Albatrellaceae_gen_Incertae_sedis",81,3,0.00181908226866074,0.0040424050414683
"340","Untreated","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidales_fam_Incertae_sedis","Rhizophlyctidales_gen_Incertae_sedis",71,6,0.00181604032891186,0.00403564517535969
"341","Untreated","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetales_fam_Incertae_sedis","Archaeorhizomycetales_gen_Incertae_sedis",103,4,0.00180316528601406,0.00400703396892013
"342","Untreated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis",75,6,0.00180072779046675,0.00400161731214834
"343","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucocoprinus",93,1,0.00179724036640513,0.0039938674809003
"344","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Chalciporus",66,3,0.00179530032915172,0.00398955628700383
"345","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Marjia",117,1,0.00177125123003558,0.0039361138445235
"346","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma",73,4,0.00176009745547924,0.00391132767884276
"347","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Castanediellaceae","Castanediella",87,3,0.00175506319656627,0.00390014043681394
"348","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Lanzia",87,1,0.00175473981444131,0.00389942180986957
"349","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Ascocoryne",67,4,0.00173181044177853,0.00384846764839672
"350","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyalopeziza",68,4,0.0017105733790161,0.00380127417559133
"351","Untreated","Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Triscelophorus",98,3,0.00170531921959311,0.00378959826576246
"352","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis",59,5,0.00167758305651856,0.00372796234781903
"353","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Humicolopsis",81,6,0.00167758229486424,0.00372796065525387
"354","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Gelatinodiscaceae","Neobulgaria",43,1,0.0016668604876536,0.00370413441700801
"355","Untreated","Fungi","Olpidiomycota","Olpidiomycota_cls_Incertae_sedis","Olpidiomycota_ord_Incertae_sedis","Olpidiomycota_fam_Incertae_sedis","Olpidiomycota_gen_Incertae_sedis",56,1,0.00166359693422851,0.00369688207606335
"356","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus",73,10,0.00163109600933179,0.00362465779851508
"357","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscyphaceae_gen_Incertae_sedis",42,1,0.00162809629026631,0.00361799175614736
"358","Untreated","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Atractosporales_fam_Incertae_sedis","Atractosporales_gen_Incertae_sedis",64,5,0.00161301412313125,0.00358447582918056
"359","Untreated","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Micropeltidaceae","Micropeltidaceae_gen_Incertae_sedis",73,3,0.00159978258839036,0.00355507241864525
"360","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Flammulaster",54,4,0.00156267898612185,0.00347261996915967
"361","Untreated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma",50,5,0.00155522833393976,0.00345606296431057
"362","Untreated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma",87,7,0.00154718731201893,0.00343819402670873
"363","Untreated","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporales_fam_Incertae_sedis","Acarosporales_gen_Incertae_sedis",71,4,0.00152050981589532,0.0033789107019896
"364","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","Cristinia",65,2,0.00149547285731169,0.0033232730162482
"365","Untreated","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomycetaceae_gen_Incertae_sedis",71,4,0.00148568854535399,0.00330153010078665
"366","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Hobus",47,2,0.00147554629714252,0.00327899177142783
"367","Untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Gomphus",88,1,0.0014475112675593,0.00321669170568733
"368","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Sphaerostilbella",54,4,0.00144620431912452,0.00321378737583226
"369","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Leotia",87,3,0.00144339104975128,0.00320753566611396
"370","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiales_fam_Incertae_sedis","Leucosporidiales_gen_Incertae_sedis",75,4,0.00143090885151553,0.00317979744781229
"371","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Xenochalara",70,2,0.00142719636486042,0.0031715474774676
"372","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum",69,5,0.00141710108016094,0.00314911351146875
"373","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia",66,2,0.00139929131615408,0.00310953625812018
"374","Untreated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Protomerulius",53,2,0.00138141703604894,0.00306981563566431
"375","Untreated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",40,3,0.00136677333378368,0.00303727407507486
"376","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Xylariales_gen_Incertae_sedis",49,4,0.00133074657129469,0.00295721460287708
"377","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Polyporales_gen_Incertae_sedis",82,1,0.00132471728594507,0.00294381619098905
"378","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",52,5,0.00131795488794792,0.00292878863988426
"379","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hydropus",44,1,0.00130711187689383,0.00290469305976406
"380","Untreated","Fungi","Kickxellomycota","GS19","GS19_ord_Incertae_sedis","GS19_fam_Incertae_sedis","GS19_gen_Incertae_sedis",58,6,0.00129207316384124,0.00287127369742499
"381","Untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon",38,1,0.00125719579170251,0.00279376842600557
"382","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Lamprospora",66,6,0.00124854201394711,0.00277453780877135
"383","Untreated","Fungi","Olpidiomycota","GS17","GS17_ord_Incertae_sedis","GS17_fam_Incertae_sedis","GS17_gen_Incertae_sedis",59,3,0.00124441629459868,0.00276536954355261
"384","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae","Henningsomyces",51,3,0.00122357535834791,0.00271905635188424
"385","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Leptobacillium",62,3,0.001222740013792,0.0027172000306489
"386","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Obba",41,1,0.00121799061256016,0.00270664580568924
"387","Untreated","Fungi","Ascomycota","Orbiliomycetes","GS32","GS32_fam_Incertae_sedis","GS32_gen_Incertae_sedis",55,2,0.00121646660301527,0.00270325911781172
"388","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Cryptostroma",49,4,0.00119894007077465,0.00266431126838811
"389","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Rutstroemia",63,3,0.00115268168550576,0.00256151485667946
"390","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomus",56,2,0.00114605428086178,0.00254678729080397
"391","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Rosettozymales","Rosettozymaceae","Rosettozyma",73,2,0.00114035332261437,0.00253411849469861
"392","Untreated","Fungi","Mortierellomycota","Mortierellomycota_cls_Incertae_sedis","Mortierellomycota_ord_Incertae_sedis","Mortierellomycota_fam_Incertae_sedis","Mortierellomycota_gen_Incertae_sedis",57,2,0.00113970184020019,0.00253267075600042
"393","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus",51,6,0.00113492598600785,0.00252205774668411
"394","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe",45,2,0.00110791500604364,0.00246203334676364
"395","Untreated","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiales_fam_Incertae_sedis","Cystobasidiales_gen_Incertae_sedis",33,1,0.00109177529279428,0.00242616731732063
"396","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae","Resinicium",66,1,0.00108563345066947,0.0024125187792655
"397","Untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Sympoventuriaceae_gen_Incertae_sedis",51,2,0.00108354105776168,0.00240786901724817
"398","Untreated","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",62,1,0.0010665749182866,0.00237016648508133
"399","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Camptobasidiaceae","Camptobasidium",42,1,0.00104192508062515,0.0023153890680559
"400","Untreated","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae","Conidiobolus",51,2,0.00103484563045043,0.00229965695655651
"401","Untreated","Fungi","Basidiomycota","Cystobasidiomycetes","Naohideales","Naohideaceae","Naohidea",34,2,0.00101973541300532,0.00226607869556737
"402","Untreated","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporales_fam_Incertae_sedis","Archaeosporales_gen_Incertae_sedis",43,2,0.00101508528541957,0.00225574507871016
"403","Untreated","Fungi","Ascomycota","Dothideomycetes","Microthyriales","Microthyriales_fam_Incertae_sedis","Parazalerion",42,4,0.0010112211588407,0.00224715813075712
"404","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Gemmina",38,3,0.00101008486508794,0.00224463303352876
"405","Untreated","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Halosphaeriaceae_gen_Incertae_sedis",66,1,0.000999167360532889,0.00222037191229531
"406","Untreated","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus",54,4,0.00099126637800361,0.00220281417334136
"407","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae","Betamyces",51,4,0.00098657491752011,0.00219238870560025
"408","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus",65,1,0.000984028461130876,0.00218672991362417
"409","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporium",56,3,0.000969467050834894,0.00215437122407754
"410","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Microbotryomycetes_gen_Incertae_sedis",47,3,0.000962321853124233,0.00213849300694274
"411","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleospora",34,2,0.000950400743898359,0.00211200165310746
"412","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella",28,2,0.000936956447487492,0.0020821254388611
"413","Untreated","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_fam_Incertae_sedis","GS18_gen_Incertae_sedis",44,2,0.000935824634391682,0.00207961029864818
"414","Untreated","Fungi","Ascomycota","Lecanoromycetes","GS36","GS36_fam_Incertae_sedis","GS36_gen_Incertae_sedis",38,3,0.000930566161524227,0.00206792480338717
"415","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella",43,3,0.000928237294927292,0.00206274954428287
"416","Untreated","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversisporaceae_gen_Incertae_sedis",33,2,0.000918072229785519,0.00204016051063449
"417","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Rhizodermea",45,3,0.000899126301458983,0.00199805844768663
"418","Untreated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidiaceae_gen_Incertae_sedis",39,2,0.000886674831187064,0.00197038851374903
"419","Untreated","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Microsporomycetaceae","Microsporomyces",30,2,0.000880833621602228,0.00195740804800495
"420","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Filobasidiella",46,1,0.000875440098962794,0.00194542244213954
"421","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Biatriosporaceae","Biatriospora",28,2,0.000874305267474036,0.00194290059438675
"422","Untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiaceae","Chaetocapnodium",41,2,0.000873116784294247,0.00194025952065388
"423","Untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia",29,2,0.000854768259778475,0.00189948502172995
"424","Untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Minimedusa",33,1,0.000851063829787234,0.00189125295508274
"425","Untreated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Mytilinidion",28,2,0.000833968563280617,0.00185326347395693
"426","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Mycoacia",43,1,0.000830982104896997,0.0018466268997711
"427","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Pseudoplectania",37,3,0.00082212369676065,0.001826941548357
"428","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Descomyces",11,1,0.000815237530571407,0.00181163895682535
"429","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",17,1,0.000806260374673939,0.00179168972149764
"430","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pustularia",44,3,0.000799578833481056,0.00177684185218012
"431","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Roussoellaceae","Roussoellaceae_gen_Incertae_sedis",30,2,0.000776591610093041,0.00172575913354009
"432","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Ascocorticiaceae","Ascocorticium",37,3,0.000762180104773295,0.00169373356616288
"433","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Myxomphalia",23,1,0.000760934294977834,0.00169096509995074
"434","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Warcupia",26,4,0.000750709028868304,0.00166824228637401
"435","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe",31,4,0.000747070989162542,0.00166015775369454
"436","Untreated","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Monoblepharidales_fam_Incertae_sedis","Monoblepharidales_gen_Incertae_sedis",28,1,0.000742843498792879,0.00165076333065084
"437","Untreated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium",48,1,0.000726667171296647,0.00161481593621477
"438","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Physisporinus",27,3,0.00072430357356755,0.00160956349681678
"439","Untreated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auricularia",42,1,0.000722518493032857,0.00160559665118413
"440","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Vibrissea",23,2,0.000721688197157729,0.0016037515492394
"441","Untreated","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophorales_fam_Incertae_sedis","Pyxidiophorales_gen_Incertae_sedis",34,3,0.000715451784736425,0.00158989285496984
"442","Untreated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",31,2,0.000714962740915855,0.00158880609092412
"443","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Picipes",24,1,0.00071297011466936,0.00158437803259858
"444","Untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Myriodontium",43,1,0.000707306642102839,0.00157179253800631
"445","Untreated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Exidia",45,1,0.000706214689265537,0.00156936597614564
"446","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria",32,2,0.000703764207437831,0.00156392046097296
"447","Untreated","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Pascua",21,1,0.000694766095414544,0.00154392465647676
"448","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Libkindia",25,3,0.000685778187634139,0.00152395152807586
"449","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Anthracobia",35,2,0.00068575027732409,0.00152388950516465
"450","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Zygorhynchus",31,3,0.000684199856425935,0.00152044412539097
"451","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Polyporus",45,1,0.000681250473090606,0.00151388994020135
"452","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cudoniella",27,1,0.000663406963316052,0.00147423769625789
"453","Untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Penidiellomyces",17,1,0.000658991355583983,0.00146442523463107
"454","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Fuscostagonosporaceae","Fuscostagonospora",18,3,0.000655310163974818,0.00145624480883293
"455","Untreated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Hyalorbilia",40,2,0.000653257584242208,0.00145168352053824
"456","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella",32,3,0.000648616177475054,0.0014413692832779
"457","Untreated","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariales_fam_Incertae_sedis","Verrucariales_gen_Incertae_sedis",31,2,0.000648419579154425,0.00144093239812095
"458","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanchlenus",21,1,0.00064034151547492,0.00142298114549982
"459","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Litschauerella",44,1,0.000637755102040816,0.0014172335600907
"460","Untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideales_fam_Incertae_sedis","Dothideales_gen_Incertae_sedis",20,2,0.000629665368245851,0.00139925637387967
"461","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora",40,1,0.000605555976080539,0.00134567994684564
"462","Untreated","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia",37,1,0.000597738287560582,0.00132830730569018
"463","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Lunasporangiospora",37,1,0.000597738287560582,0.00132830730569018
"464","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Chromocyphellaceae","Chromocyphella",25,3,0.000596909698335509,0.00132646599630113
"465","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Paracladophialophoraceae","Paracladophialophora",41,1,0.000594271799628942,0.00132060399917543
"466","Untreated","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiales_fam_Incertae_sedis","Septobasidiales_gen_Incertae_sedis",30,2,0.000570345402711477,0.00126743422824773
"467","Untreated","Fungi","Chytridiomycota","Cladochytriomycetes","Cladochytriales","Cladochytriales_fam_Incertae_sedis","Cladochytriales_gen_Incertae_sedis",25,2,0.000560566893945721,0.00124570420876827
"468","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia",30,5,0.000557531632230109,0.00123895918273358
"469","Untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia",24,1,0.000550332492547581,0.00122296109455018
"470","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Loramycetaceae","Loramycetaceae_gen_Incertae_sedis",24,1,0.000550332492547581,0.00122296109455018
"471","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Entomortierella",23,2,0.000546848345859152,0.00121521854635367
"472","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Vararia",14,1,0.000542698763422103,0.00120599725204912
"473","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Limacella",18,1,0.00053472758600202,0.00118828352444893
"474","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",33,1,0.000533117932148627,0.00118470651588584
"475","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium",20,2,0.000527502670214001,0.00117222815603111
"476","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Phlegmacium",29,2,0.000526415859867584,0.00116981302192797
"477","Untreated","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Cephalotrichum",26,1,0.000524405002016942,0.00116534444892654
"478","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Cylindrodendrum",34,1,0.000514722579668458,0.0011438279548188
"479","Untreated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozymaceae_gen_Incertae_sedis",20,4,0.000514109148579922,0.00114246477462205
"480","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Aleurodiscus",19,3,0.000509764419160204,0.00113280982035601
"481","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Mastigobasidium",20,2,0.000507499827339756,0.00112777739408835
"482","Untreated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kuraishia",13,1,0.000504227755798619,0.00112050612399693
"483","Untreated","Fungi","Ascomycota","Eurotiomycetes","Phaeomoniellales","Phaeomoniellaceae","Neophaeomoniella",13,1,0.00050393456603481,0.00111985459118847
"484","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Squamanitaceae","Cystoderma",27,2,0.000502965591518938,0.00111770131448653
"485","Untreated","Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Amphisphaeriales_fam_Incertae_sedis","Amphisphaeriales_gen_Incertae_sedis",27,3,0.000502763062094109,0.00111725124909802
"486","Untreated","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae","Exobasidium",18,2,0.000482141791725216,0.00107142620383381
"487","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Hymenochaete",19,2,0.000479958984992828,0.00106657552220628
"488","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",18,1,0.000469912544054301,0.00104425009789845
"489","Untreated","Fungi","Ascomycota","Dothideomycetes","Dothideomycetidae_ord_Incertae_sedis","Pseudoperisporiaceae","Eudimeriolum",12,1,0.000465170368647517,0.00103371193032782
"490","Untreated","Fungi","Ascomycota","Sordariomycetes","Xenospadicoidales","Xenospadicoidaceae","Neospadicoides",14,1,0.000463177396943029,0.00102928310431784
"491","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Ploettnerulaceae","Cadophora",25,2,0.000462703152377095,0.00102822922750466
