"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV379","ASV379",12.2410264741254,-22.9785506546273,5.52717364026894,-4.15737810138876,3.21920948203081e-05,0.000332651646476517,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","100"
"ASV387","ASV387",32.8804707727866,-22.2444020946446,4.37822955802538,-5.08068428113143,3.76077707175055e-07,8.12555773381255e-06,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens","100","100","100","100","100","100","100"
"ASV397","ASV397",27.0062497335835,-20.154563878418,2.45811100226195,-8.19920819681121,2.41975531641665e-16,4.31321385151268e-14,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans","100","100","100","100","100","100","100"
"ASV405","ASV405",2.88939163755644,24.8173370275365,5.48884251911544,4.52141538787233,6.14275130552508e-06,9.31868442731784e-05,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_lignicola","100","100","100","100","100","89","81"
"ASV415","ASV415",15.7042036464508,-22.1110385832394,4.20251731146629,-5.26137953623914,1.42978551432237e-07,3.64084668468519e-06,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis","Unclassified","98","98","77","73","66","65","65"
"ASV428","ASV428",5.72257190089445,-22.8123462603986,5.52736526737028,-4.12716459957275,3.67263523567464e-05,0.000368815341272679,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetens","100","100","100","100","100","100","82"
"ASV429","ASV429",10.9480649762997,-21.2161928169758,5.52749670124962,-3.83830040317878,0.000123888860168355,0.00110415946625046,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV439","ASV439",25.2346019448396,-21.7977199730449,4.32919708296991,-5.03504912234008,4.77726310541928e-07,1.0018201747541e-05,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Unclassified","100","100","100","100","100","94","78"
"ASV440","ASV440",12.854011362838,-22.4144440059222,3.27440140978996,-6.84535620431461,7.62858127535793e-12,4.18398342256169e-10,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_darii","100","100","100","100","100","100","97"
"ASV468","ASV468",11.7658269180013,-6.61736210687366,2.31795626846932,-2.85482612286015,0.00430603966614956,0.0323179608627856,"Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","99","99","35","28","21","21","13"
"ASV475","ASV475",14.6973460230932,-19.2966829338576,5.52914438072223,-3.48999440150937,0.000483030666195201,0.00400466122089743,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Unclassified","100","100","100","100","100","100","48"
"ASV477","ASV477",11.8409692026426,-23.4055288270156,4.82725387716594,-4.848621891989,1.24322129980428e-06,2.21604196690113e-05,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Unclassified","100","100","100","100","100","100","30"
"ASV484","ASV484",9.93307401714247,-22.7421155182388,5.52721173088661,-4.11457288512282,3.87896983233433e-05,0.000378863765815668,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Unclassified","Unclassified","100","100","100","100","100","56","39"
