"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV446","ASV446",29.1858712334588,-21.6734653954868,4.86793879580711,-4.45228798154874,8.49601143003928e-06,0.000309419254984334,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Unclassified","100","99","99","99","99","98","98"
"ASV477","ASV477",11.8409692026426,-23.3935573661037,4.82725387716594,-4.84614191865084,1.25885481643994e-06,6.17933516417692e-05,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Unclassified","100","100","100","100","100","100","30"
"ASV484","ASV484",9.93307401714247,-22.6883902454678,5.52721173088661,-4.10485274495327,4.04572505300085e-05,0.000913524716967591,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Unclassified","Unclassified","100","100","100","100","100","56","39"
"ASV509","ASV509",22.8877937273527,24.7842570333147,4.88807339146629,5.07035288720984,3.97078749857594e-07,2.63707005052485e-05,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Ochrocladosporium","Ochrocladosporium_frigidarii","100","100","100","100","85","85","83"
"ASV516","ASV516",22.9661206071521,-22.7340665620771,5.52712911647345,-4.1131781224938,3.9024903660564e-05,0.000899165637403608,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV528","ASV528",17.8362272937956,-23.4820759358278,5.52735558732269,-4.24833820890506,2.15362096617129e-05,0.000623445659181382,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","100","100","100","100","91"
"ASV536","ASV536",22.222043016933,-18.056452388444,4.65154189318429,-3.88182086780759,0.000103677238542308,0.0020181310743839,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella","Unclassified","100","100","100","100","100","85","85"
"ASV603","ASV603",15.8539052524963,-20.8878966265995,5.5275781743755,-3.77885141876975,0.000157553392409536,0.00291602918082567,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax","100","100","100","100","100","100","100"
"ASV673","ASV673",13.7410010155215,-22.1874090961449,3.50393141610982,-6.33214708316925,2.41772838637443e-10,9.09871782738909e-08,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta","Unclassified","100","100","99","98","87","86","86"
"ASV685","ASV685",11.0046246360963,-20.1268399042482,5.31071401445848,-3.78985572362825,0.000150734809195513,0.00283632665969558,"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum_nigritum","100","100","100","100","100","100","70"
"ASV706","ASV706",6.55498739891624,-20.8809783802708,3.72201666798916,-5.61012489811116,2.02180644942954e-08,2.28261948140595e-06,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Rhizophydiales_gen_Incertae_sedis","Unclassified","100","100","97","97","97","97","97"
"ASV726","ASV726",13.5645206617861,24.5490987413281,5.48846474189354,4.47285350199016,7.71826574040708e-06,0.000290464067363986,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","99"
"ASV780","ASV780",3.12358770919562,-18.7897041301232,4.83018410405167,-3.89005961788537,0.000100219597204072,0.0020181310743839,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Cryptosporiopsis","Unclassified","100","100","89","84","81","72","72"
"ASV845","ASV845",10.5361193481652,-23.3703110858629,5.36121706370011,-4.35914286032164,1.30572856372568e-05,0.000421190728127511,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova","Alpova_concolor","100","100","100","100","100","100","99"
"ASV956","ASV956",7.12342577353216,19.4290319568692,4.42792882512315,4.38783745724026,1.14483280807785e-05,0.000380151835388205,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","99","99","99","33","32"
"ASV988","ASV988",6.37609085632591,-18.6733409967693,5.53006873721385,-3.37669238559543,0.000733630469553853,0.0121417857755638,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","100","100","100","100","100","84","42"
"ASV1045","ASV1045",5.74002829704122,-18.9894133655634,4.03396383504557,-4.70738314523063,2.5091702926294e-06,0.000113314130415144,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Kurtzmaniella","Unclassified","100","100","100","100","64","64","64"
"ASV1139","ASV1139",5.56619120220693,-16.5888032678551,5.53536203315582,-2.99687774141803,0.00272760078869018,0.0421844012387837,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys","Fibulochlamys_chilensis","100","100","100","100","100","99","99"
"ASV1162","ASV1162",5.30383641914772,22.773937958181,5.48919324946591,4.14886795257151,3.34123462754151e-05,0.000822524230591738,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_hyalina","100","100","100","100","100","100","100"
"ASV1253","ASV1253",2.16360704871061,-17.8863681032324,5.53272995442909,-3.2328286850353,0.00122571042826109,0.0197689581929538,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna","Unclassified","100","100","100","100","100","100","42"
"ASV1406","ASV1406",2.23391956891905,18.8395406634906,4.84734843033388,3.88656621950177,0.000101672200669985,0.0020181310743839,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella","Truncatella_angustata","100","100","100","100","100","98","98"
"ASV1652","ASV1652",3.49830547316219,21.6679006164391,5.49015217110351,3.94668488980768,7.924073521199e-05,0.00168797717083654,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora","Unclassified","100","100","100","100","100","77","36"
"ASV1863","ASV1863",2.45887593300742,-18.6776056910675,5.53019437101848,-3.37738683995437,0.000731780559486877,0.0121417857755638,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea","Unclassified","100","100","100","100","81","81","36"
"ASV1951","ASV1951",2.34444084272545,-18.6563678986612,5.53018991024331,-3.37354922732488,0.000742057766619931,0.0121417857755638,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Unclassified","Unclassified","100","100","100","100","100","34","19"
"ASV2043","ASV2043",2.24484640427625,22.1257996527084,5.20347191002771,4.25212243580469,2.11754030536266e-05,0.000623445659181382,"Fungi","Mucoromycota","Endogonomycetes","Endogonomycetes_ord_Incertae_sedis","Endogonomycetes_fam_Incertae_sedis","Endogonomycetes_gen_Incertae_sedis","Unclassified","83","72","72","72","72","72","72"
