"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV252","ASV252",54.1432164891591,-5.77743073663714,2.01820697692908,-2.86265521954944,0.0042010743188952,0.0395017682485007,"Fungi","Monoblepharomycota","Monoblepharomycota_cls_Incertae_sedis","Monoblepharomycota_ord_Incertae_sedis","Monoblepharomycota_fam_Incertae_sedis","Monoblepharomycota_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV290","ASV290",36.7916555491945,22.5583767649578,2.99165151442312,7.54044268064015,4.68378743140313e-14,2.26494577932851e-12,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_terricola","100","100","100","100","100","100","100"
"ASV311","ASV311",29.3243123260706,7.88894484303829,1.6665396098461,4.73372777726347,2.20433329496279e-06,2.66488150123181e-05,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pseudozygospora","100","100","100","100","100","100","100"
"ASV326","ASV326",15.4818111445981,21.6101780258871,2.41444416197751,8.95037390642643,3.54280259478041e-19,3.99746226111056e-17,"Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria","Chaetosphaeria_vermicularioides","100","100","100","100","100","80","70"
"ASV348","ASV348",11.6445047759368,22.0709866089111,2.73353027294266,8.07416944578105,6.79374789622108e-16,5.11040813971297e-14,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Saccharomycetales_gen_Incertae_sedis","Unclassified","98","97","97","97","89","88","88"
"ASV368","ASV368",13.0521113109555,20.3299987806571,2.91484747804263,6.97463552854884,3.06664790873164e-12,9.43691197368781e-11,"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria","Unclassified","100","100","68","68","68","68","68"
"ASV372","ASV372",6.88889765218885,18.5246750691259,3.44360893822278,5.37943634177181,7.47194091959779e-08,1.12939701942605e-06,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","100","100","100","100","100","78","37"
"ASV379","ASV379",12.2410264741254,21.8736440146912,4.40452622259013,4.96617409212021,6.82866588261674e-07,8.94129169035315e-06,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","100"
"ASV385","ASV385",19.8620225552461,22.3113366869619,3.2599527388063,6.8440675293752,7.6975606248812e-12,2.14892866694223e-10,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces","Keithomyces_carneus","100","100","100","100","100","100","100"
"ASV392","ASV392",24.5241447828582,22.1515721591355,3.16993291251232,6.98802554202301,2.78781644850262e-12,9.40196326341515e-11,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Mycopappus","Unclassified","100","100","99","99","98","96","96"
"ASV397","ASV397",27.0062497335835,-5.36274695743796,1.88955176207213,-2.83810534597742,0.00453822017950487,0.0420873296099287,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans","100","100","100","100","100","100","100"
"ASV433","ASV433",30.8344124907372,-9.58631642395754,2.22867034635797,-4.30136132049464,1.69751999464227e-05,0.000194783226503867,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Plicaria","Unclassified","100","100","100","100","100","91","91"
"ASV438","ASV438",4.77535066085555,-24.6994651950072,4.38168839492967,-5.63697437352883,1.73063854587764e-08,3.00421101425426e-07,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha","100","100","100","100","100","100","100"
