"","Fire_Mod","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"721","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_sphaerosporum",2122,1,1981964,0.10706551683078
"722","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Lipomycetaceae","Babjevia","Babjevia_anomala",35,2,1981964,0.00176592511266602
"723","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_maritima",18,2,1981964,0.000908190057942526
"724","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kuraishia","Kuraishia_cidri",47,1,1981964,0.00237138515129437
"725","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Torulaspora","Torulaspora_globosa",8,1,1981964,0.000403640025752234
"726","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_norvegica",11,1,1981964,0.000555005035409321
"727","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_pseudoglaebosa",4,1,1981964,0.000201820012876117
"728","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis_synnaedendra",6,1,1981964,0.000302730019314175
"729","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Blastobotrys","Blastobotrys_niveus",8,1,1981964,0.000403640025752234
"730","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Sugiyamaella","Sugiyamaella_paludigena",7,1,1981964,0.000353185022533204
"731","Treated","Fungi","Ascomycota","Sareomycetes","Sareales","Sareaceae","Sarea","Sarea_resinae",17,1,1981964,0.000857735054723496
"732","Treated","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascaceae","Torrentispora","Torrentispora_calembola",9,1,1981964,0.000454095028971263
"733","Treated","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria","Chaetosphaeria_vermicularioides",803,13,1981964,0.0405153675848804
"734","Treated","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium","Chloridium_aseptatum",57,2,1981964,0.00287593518348466
"735","Treated","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium","Chloridium_submersum",189,3,1981964,0.00953599560839652
"736","Treated","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","Coniochaeta_fasciculata",305,2,1981964,0.0153887759818039
"737","Treated","Fungi","Ascomycota","Sordariomycetes","Cordanales","Cordanaceae","Cordana","Cordana_inaequalis",9,1,1981964,0.000454095028971263
"738","Treated","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Coryneaceae","Coryneum","Coryneum_ilicis",9,1,1981964,0.000454095028971263
"739","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Acrostalagmus","Acrostalagmus_luteoalbus",29,2,1981964,0.00146319509335185
"740","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Chordomyces","Chordomyces_antarcticus",7,1,1981964,0.000353185022533204
"741","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Furcasterigmium","Furcasterigmium_furcatum",16,1,1981964,0.000807280051504467
"742","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis","Gibellulopsis_nigrescens",247,5,1981964,0.0124623857951002
"743","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella_niemeijerarum",116,5,1981964,0.00585278037340739
"744","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Gliomastix","Gliomastix_tumulicola",16,2,1981964,0.000807280051504467
"745","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Nectriopsis","Nectriopsis_fuliginicola",13,1,1981964,0.00065591504184738
"746","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces","Keithomyces_carneus",3500,27,1981964,0.176592511266602
"747","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Marquandomyces","Marquandomyces_marquandii",48,2,1981964,0.0024218401545134
"748","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps","Metacordyceps_chlamydosporia",34,1,1981964,0.00171547010944699
"749","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium_brunneum",119,2,1981964,0.00600414538306447
"750","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium_gaoligongense",70,2,1981964,0.00353185022533204
"751","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Sphaerostilbella","Sphaerostilbella_appalachiensis",339,2,1981964,0.0171042460912509
"752","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma_spirale",84,1,1981964,0.00423822027039845
"753","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma_viride",40,1,1981964,0.00201820012876117
"754","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_cavaraeanum",29,1,1981964,0.00146319509335185
"755","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_tricinctum",80,2,1981964,0.00403640025752234
"756","Treated","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","Myrmecridium_schulzeri",30,1,1981964,0.00151365009657088
"757","Treated","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Hawksworthiomyces","Hawksworthiomyces_lignivorus",8,1,1981964,0.000403640025752234
"758","Treated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Spadicoides","Spadicoides_fuscolutea",40,2,1981964,0.00201820012876117
"759","Treated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris","Lasiosphaeris_hispida",165,1,1981964,0.00832507553113982
"760","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella","Truncatella_angustata",237,5,1981964,0.0119578357629099
"761","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Diatrype","Diatrype_stigma",131,1,1981964,0.00660960542169283
"762","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Graphostromataceae","Biscogniauxia","Biscogniauxia_bartholomaei",8,1,1981964,0.000403640025752234
"763","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Daldinia","Daldinia_loculata",7,1,1981964,0.000353185022533204
"764","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Nemania","Nemania_aenea",24,2,1981964,0.0012109200772567
"765","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Virgaria","Virgaria_nigra",19,2,1981964,0.000958645061161555
"766","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Cryptostroma","Cryptostroma_corticale",7,1,1981964,0.000353185022533204
"767","Treated","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Protomycetaceae","Saitoella","Saitoella_complicata",20,1,1981964,0.00100910006438058
"768","Treated","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina_inositophila",67,3,1981964,0.00338048521567496
"769","Treated","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus","Basidiobolus_magnus",23,2,1981964,0.00116046507403767
"770","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_subrufescentoides",7,1,1981964,0.000353185022533204
"771","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_thiersii",4,1,1981964,0.000201820012876117
"772","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Cystolepiota","Cystolepiota_petasiformis",24,1,1981964,0.0012109200772567
"773","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_helveola",361,1,1981964,0.0182142561620695
"774","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_himalayensis",130,5,1981964,0.0065591504184738
"775","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_roseilivida",9,1,1981964,0.000454095028971263
"776","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_flammeotinctoides",87,1,1981964,0.00438958528005554
"777","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_ophthalmus",1736,3,1981964,0.0875898855882347
"778","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_pakistaniensis",8,1,1981964,0.000403640025752234
"779","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_pyrrhophaeus",5,1,1981964,0.000252275016095146
"780","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_serenus",9,1,1981964,0.000454095028971263
"781","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_vassiljevae",446,6,1981964,0.022502931435687
"782","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_constricta",35,1,1981964,0.00176592511266602
"783","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_farinosa",7,1,1981964,0.000353185022533204
"784","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pachycolea",13,1,1981964,0.00065591504184738
"785","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pantherinoides",4972,4,1981964,0.250862276005013
"786","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_porphyria",934,2,1981964,0.0471249730065733
"787","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Conocybe_pilosella",14,2,1981964,0.000706370045066409
"788","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_crosslandii",19,1,1981964,0.000958645061161555
"789","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_falcata",1248,3,1981964,0.0629678440173485
"790","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_globospora",31,1,1981964,0.00156410509978991
"791","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_neonigrita",46,1,1981964,0.00232093014807534
"792","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_tenuipes",6,1,1981964,0.000302730019314175
"793","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_zollingeri",15,1,1981964,0.000756825048285438
"794","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_helvola",133,3,1981964,0.00671051542813088
"795","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_luteoalba",2646,3,1981964,0.133503938517551
"796","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_luteonana",55,1,1981964,0.00277502517704661
"797","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_trigonospora",8,1,1981964,0.000403640025752234
"798","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_umbrinella",19,1,1981964,0.000958645061161555
"799","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_crocea",64,3,1981964,0.00322912020601787
"800","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_flavescens",144,3,1981964,0.0072655204635402
"801","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_acutovelatus",19,1,1981964,0.000958645061161555
"802","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_alnetorum",8,1,1981964,0.000403640025752234
"803","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_badioflavidus",12,1,1981964,0.00060546003862835
"804","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_casimiri",69,1,1981964,0.00348139522211302
"805","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_cisqhale",14,1,1981964,0.000706370045066409
"806","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_comptulus",6,1,1981964,0.000302730019314175
"807","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fragrantissimus",588,1,1981964,0.0296675418927892
"808","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fuscodiscus",863,7,1981964,0.0435426677780222
"809","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_obtusus",103,1,1981964,0.00519686533156001
"810","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_russulaespermus",98,3,1981964,0.00494459031546486
"811","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_viridiflavus",422,6,1981964,0.0212920113584303
"812","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_applanatus",57,6,1981964,0.00287593518348466
"813","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_crocophyllus",73,2,1981964,0.00368321523498913
"814","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cystostereaceae","Crustomyces","Crustomyces_subabruptus",30,2,1981964,0.00151365009657088
"815","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Alboleptonia","Alboleptonia_sericella",1656,1,1981964,0.0835534853307124
"816","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","Clitopilus_baronii",193,3,1981964,0.00973781562127264
"817","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_byssisedum",14,1,1981964,0.000706370045066409
"818","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_hirtipes",11,2,1981964,0.000555005035409321
"819","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_infula",22,1,1981964,0.00111001007081864
"820","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_paraconferendum",7,1,1981964,0.000353185022533204
"821","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_pseudofavrei",58,3,1981964,0.00292639018670369
"822","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_rivipollense",27,2,1981964,0.00136228508691379
"823","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_sericeum",6,1,1981964,0.000302730019314175
"824","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_versatile",69,2,1981964,0.00348139522211302
"825","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Rhodocybe","Rhodocybe_griseonigrella",17,2,1981964,0.000857735054723496
"826","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Cuphophyllus","Cuphophyllus_fornicatus",60,1,1981964,0.00302730019314175
"827","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_coccinea",25,1,1981964,0.00126137508047573
"828","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_conica",4550,3,1981964,0.229570264646583
"829","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_miniata",12,1,1981964,0.00060546003862835
"830","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_spadicea",29,1,1981964,0.00146319509335185
"831","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus","Hygrophorus_roseobrunneus",250,2,1981964,0.0126137508047573
"832","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_aurantiophyllus",188,1,1981964,0.00948554060517749
"833","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_bellulus",7,1,1981964,0.000353185022533204
"834","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_punctifolius",5,1,1981964,0.000252275016095146
"835","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma","Hebeloma_incarnatulum",64,1,1981964,0.00322912020601787
"836","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma","Hebeloma_vesterholtii",7,1,1981964,0.000353185022533204
"837","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Hymenogaster_arenarius",85,1,1981964,0.00428867527361748
"838","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Hymenogaster_raphanodorus",278,6,1981964,0.0140264908948901
"839","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia","Phaeocollybia_pleurocystidiata",38,1,1981964,0.00191729012232311
"840","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia","Phaeocollybia_sipei",11698,1,1981964,0.590222627656204
"841","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_adorabilis",33,1,1981964,0.00166501510622796
"842","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_amblyospora",401,1,1981964,0.0202324562908307
"843","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_armeniaca",53,1,1981964,0.00267411517060855
"844","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_assimilata",8657,9,1981964,0.436788962867136
"845","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_calamistrata",136,2,1981964,0.00686188043778797
"846","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_ceskae",186,4,1981964,0.00938463059873943
"847","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_chondroderma",20689,1,1981964,1.0438635615985
"848","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_cincinnata",271,1,1981964,0.0136733058723569
"849","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_cinnamomea",1381,2,1981964,0.0696783594454793
"850","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_ericetorum",163,1,1981964,0.00822416552470176
"851","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_fuscicothurnata",11296,1,1981964,0.569939716362154
"852","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_fuscidula",101,3,1981964,0.00509595532512195
"853","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_geophylla",56,2,1981964,0.00282548018026564
"854","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_grammata",753,5,1981964,0.037992617423929
"855","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_hystrix",109,2,1981964,0.00549959535087418
"856","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_krieglsteineri",1857,4,1981964,0.0936949409777372
"857","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_mixtilis",14,1,1981964,0.000706370045066409
"858","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nemorosa",60,4,1981964,0.00302730019314175
"859","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nitidiuscula",435,2,1981964,0.0219479264002777
"860","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_olympiana",4263,6,1981964,0.215089678722722
"861","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_petiginosa",124,3,1981964,0.00625642039915962
"862","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_pseudodestricta",5543,2,1981964,0.279672082843079
"863","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_rimosa",4731,5,1981964,0.238702620229227
"864","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_sindonia",6,1,1981964,0.000302730019314175
"865","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_sororia",707,2,1981964,0.0356716872758536
"866","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_teraturgus",1447,2,1981964,0.0730083896579353
"867","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_tetragonospora",716,3,1981964,0.0361257823048249
"868","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_whitei",900,2,1981964,0.0454095028971263
"869","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inosperma","Inosperma_mucidiolens",10,1,1981964,0.000504550032190292
"870","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon","Lycoperdon_dermoxanthum",20,1,1981964,0.00100910006438058
"871","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon","Lycoperdon_pratense",27,1,1981964,0.00136228508691379
"872","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon","Lycoperdon_pyriforme",3,1,1981964,0.000151365009657088
"873","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys","Fibulochlamys_chilensis",952,3,1981964,0.0480331630645158
"874","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Lyophyllum_shimeji",29,1,1981964,0.00146319509335185
"875","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Tephrocybe","Tephrocybe_ambusta",62,1,1981964,0.00312821019957981
"876","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_alphitophora",30,1,1981964,0.00151365009657088
"877","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_aurantiomarginata",199,2,1981964,0.0100405456405868
"878","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_hudsoniana",2,1,1981964,0.000100910006438058
"879","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_leptocephala",64,2,1981964,0.00322912020601787
"880","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_pearsoniana",99,5,1981964,0.00499504531868389
"881","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_pura",5502,9,1981964,0.277603427711099
"882","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_sanguinolenta",16,1,1981964,0.000807280051504467
"883","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_stylobates",36,1,1981964,0.00181638011588505
"884","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Collybiopsis","Collybiopsis_filamentipes",200,1,1981964,0.0100910006438058
"885","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Gymnopus","Gymnopus_villosipes",61,1,1981964,0.00307775519636078
"886","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia","Hohenbuehelia_auriscalpium",4,1,1981964,0.000201820012876117
"887","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Nematoctonus","Nematoctonus_pachysporus",27,1,1981964,0.00136228508691379
"888","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_cervinus",7,1,1981964,0.000353185022533204
"889","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_eludens",88,1,1981964,0.00444004028327457
"890","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_exilis",682,14,1981964,0.0344103121953779
"891","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_petasatus",62,3,1981964,0.00312821019957981
"892","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_plautus",9,2,1981964,0.000454095028971263
