"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"1109","1 to 2","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",140,4,3169678,0.00441685243737692
"1110","1 to 2","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Jimgerdemannia",55,1,3169678,0.0017351920289695
"1111","1 to 2","Fungi","Mucoromycota","Endogonomycetes","Endogonomycetes_ord_Incertae_sedis","Endogonomycetes_fam_Incertae_sedis","Endogonomycetes_gen_Incertae_sedis",61,3,3169678,0.00192448570485709
"1112","1 to 2","Fungi","Mucoromycota","Endogonomycetes","GS21","GS21_fam_Incertae_sedis","GS21_gen_Incertae_sedis",7,1,3169678,0.000220842621868846
"1113","1 to 2","Fungi","Mucoromycota","Endogonomycetes","GS22","GS22_fam_Incertae_sedis","GS22_gen_Incertae_sedis",1093,15,3169678,0.0344829979575212
"1114","1 to 2","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Backusellaceae","Backusella",17,1,3169678,0.000536332081681483
"1115","1 to 2","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia",194,6,3169678,0.00612049552036516
"1116","1 to 2","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Lichtheimiaceae","Circinella",45,1,3169678,0.00141970256915687
"1117","1 to 2","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucoraceae_gen_Incertae_sedis",21,2,3169678,0.000662527865606538
"1118","1 to 2","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis",40004,21,3169678,1.26208403503447
"1119","1 to 2","Fungi","Olpidiomycota","GS17","GS17_ord_Incertae_sedis","GS17_fam_Incertae_sedis","GS17_gen_Incertae_sedis",109,2,3169678,0.00343883511195774
"1120","1 to 2","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_fam_Incertae_sedis","GS18_gen_Incertae_sedis",46,2,3169678,0.00145125151513813
"1121","1 to 2","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_ord_Incertae_sedis_fam_Incertae_sedis","GS18_ord_Incertae_sedis_gen_Incertae_sedis",19,1,3169678,0.00059942997364401
"1122","1 to 2","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidiaceae_gen_Incertae_sedis",136,2,3169678,0.00429065665345186
"1123","1 to 2","Fungi","Olpidiomycota","Olpidiomycota_cls_Incertae_sedis","Olpidiomycota_ord_Incertae_sedis","Olpidiomycota_fam_Incertae_sedis","Olpidiomycota_gen_Incertae_sedis",18,1,3169678,0.000567881027662747
"1124","1 to 2","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Rozellomycota_gen_Incertae_sedis",429,11,3169678,0.0135344978259621
"1125","1 to 2","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS05","GS05_fam_Incertae_sedis","GS05_gen_Incertae_sedis",148,4,3169678,0.00466924400522703
"1126","1 to 2","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS08","GS08_fam_Incertae_sedis","GS08_gen_Incertae_sedis",3,1,3169678,9.46468379437911e-05
"1127","1 to 2","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","GS11_fam_Incertae_sedis","GS11_gen_Incertae_sedis",1096,11,3169678,0.034577644795465
"1128","3 to 4","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Diplodia",9,1,3169678,0.000283940513831373
"1129","3 to 4","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Capnodiales_gen_Incertae_sedis",139,2,3169678,0.00438530349139566
"1130","3 to 4","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",902,3,3169678,0.0284571492750999
"1131","3 to 4","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium",24,1,3169678,0.000757174703550329
"1132","3 to 4","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Dothideomycetes_fam_Incertae_sedis","Pseudoarthrographis",142,2,3169678,0.00447995032933945
"1133","3 to 4","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum",367,1,3169678,0.0115784631751238
"1134","3 to 4","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Acrodontium",28,1,3169678,0.000883370487475384
"1135","3 to 4","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",6,1,3169678,0.000189293675887582
"1136","3 to 4","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Mytilinidion",37,3,3169678,0.00116731100130676
"1137","3 to 4","Fungi","Ascomycota","Dothideomycetes","Patellariales","Patellariales_fam_Incertae_sedis","Patellariales_gen_Incertae_sedis",5,1,3169678,0.000157744729906319
"1138","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Neocucurbitaria",13,1,3169678,0.000410136297756428
"1139","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta",126,2,3169678,0.00397516719363923
"1140","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",25,1,3169678,0.000788723649531593
"1141","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria",45,1,3169678,0.00141970256915687
"1142","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentitheciaceae_gen_Incertae_sedis",21,1,3169678,0.000662527865606538
"1143","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",58,2,3169678,0.0018298388669133
"1144","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium",60,4,3169678,0.00189293675887582
"1145","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta",566,2,3169678,0.0178567034253953
"1146","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna",56,2,3169678,0.00176674097495077
"1147","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraloratospora",17,1,3169678,0.000536332081681483
"1148","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae","Pleomassariaceae_gen_Incertae_sedis",599,1,3169678,0.018897818642777
"1149","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",76,1,3169678,0.00239771989457604
"1150","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces",5,1,3169678,0.000157744729906319
"1151","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae","Teichospora",7,1,3169678,0.000220842621868846
"1152","3 to 4","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Pseudosigmoidea",48,2,3169678,0.00151434940710066
"1153","3 to 4","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella",5,1,3169678,0.000157744729906319
"1154","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis",2185,4,3169678,0.0689344469690612
"1155","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia",451,3,3169678,0.0142285746375499
"1156","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",1707,4,3169678,0.0538540507900172
"1157","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",944,4,3169678,0.0297822050063129
"1158","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanchlenus",9,1,3169678,0.000283940513831373
"1159","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",73,1,3169678,0.00230307305663225
"1160","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",897,1,3169678,0.0282994045451936
"1161","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces",165,2,3169678,0.00520557608690851
"1162","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Eurotiales_fam_Incertae_sedis","Eurotiales_gen_Incertae_sedis",11,1,3169678,0.000347038405793901
"1163","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella",1396,4,3169678,0.0440423285898441
"1164","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum",375,3,3169678,0.0118308547429739
"1165","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcales_fam_Incertae_sedis","Sclerococcales_gen_Incertae_sedis",22,2,3169678,0.000694076811587802
"1166","3 to 4","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Lecanoromycetes_fam_Incertae_sedis","Lecanoromycetes_gen_Incertae_sedis",4,1,3169678,0.000126195783925055
"1167","3 to 4","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia",20,1,3169678,0.000630978919625274
"1168","3 to 4","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria",214,1,3169678,0.00675147443999043
"1169","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Cryptosporiopsis",88,4,3169678,0.00277630724635121
"1170","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Pezicula",37,1,3169678,0.00116731100130676
"1171","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum",35,2,3169678,0.00110421310934423
"1172","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula",16,2,3169678,0.000504783135700219
"1173","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Acidomelania",52,1,3169678,0.00164054519102571
"1174","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara",38,1,3169678,0.00119885994728802
"1175","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyphodiscus",11,1,3169678,0.000347038405793901
"1176","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Phialea",7,1,3169678,0.000220842621868846
"1177","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium",233,3,3169678,0.00735090441363444
"1178","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala",219,2,3169678,0.00690921916989675
"1179","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron",4822,4,3169678,0.152129017521654
"1180","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Pleuroascaceae","Pleuroascus",32,1,3169678,0.00100956627140044
"1181","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Lanzia",7,1,3169678,0.000220842621868846
"1182","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Mycopappus",647,3,3169678,0.0204121680498776
"1183","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Spirosphaera",68,2,3169678,0.00214532832672593
"1184","3 to 4","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium",9,1,3169678,0.000283940513831373
"1185","3 to 4","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus",21,1,3169678,0.000662527865606538
"1186","3 to 4","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Leucoscypha",252,2,3169678,0.00795033438727846
"1187","3 to 4","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pustularia",73,1,3169678,0.00230307305663225
"1188","3 to 4","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania",10,1,3169678,0.000315489459812637
"1189","3 to 4","Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Triscelophorus",6,1,3169678,0.000189293675887582
"1190","3 to 4","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera",18,2,3169678,0.000567881027662747
"1191","3 to 4","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kuraishia",47,1,3169678,0.00148280046111939
"1192","3 to 4","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Saccharomycetales_gen_Incertae_sedis",2500,4,3169678,0.0788723649531593
"1193","3 to 4","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis",6,1,3169678,0.000189293675887582
"1194","3 to 4","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Blastobotrys",6,1,3169678,0.000189293675887582
"1195","3 to 4","Fungi","Ascomycota","Sareomycetes","Sareales","Sareales_fam_Incertae_sedis","Sareales_gen_Incertae_sedis",14,1,3169678,0.000441685243737692
"1196","3 to 4","Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis",54,2,3169678,0.00170364308298824
"1197","3 to 4","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria",17,1,3169678,0.000536332081681483
"1198","3 to 4","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellales_fam_Incertae_sedis","Glomerellales_gen_Incertae_sedis",464,1,3169678,0.0146387109353064
"1199","3 to 4","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces",122,3,3169678,0.00384897140971417
"1200","3 to 4","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metapochonia",17,1,3169678,0.000536332081681483
"1201","3 to 4","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium",62,2,3169678,0.00195603465083835
"1202","3 to 4","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",71,2,3169678,0.00223997516466972
"1203","3 to 4","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium",17,1,3169678,0.000536332081681483
"1204","3 to 4","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Ascovirgaria",31,2,3169678,0.000978017325419175
"1205","3 to 4","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Virgaria",5,1,3169678,0.000157744729906319
"1206","3 to 4","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria",4,1,3169678,0.000126195783925055
"1207","3 to 4","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",14,1,3169678,0.000441685243737692
"1208","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus",9,1,3169678,0.000283940513831373
"1209","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita",43,2,3169678,0.00135660467719434
"1210","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavariaceae_gen_Incertae_sedis",137,1,3169678,0.00432220559943313
"1211","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",260,3,3169678,0.00820272595512856
"1212","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria",199,1,3169678,0.00627824025027148
"1213","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",787,4,3169678,0.0248290204872545
"1214","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Nematoctonus",27,1,3169678,0.00085182154149412
"1215","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",4,1,3169678,0.000126195783925055
"1216","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",22,2,3169678,0.000694076811587802
"1217","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina",7,1,3169678,0.000220842621868846
"1218","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma",10,2,3169678,0.000315489459812637
"1219","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Amylocorticiales","Amylocorticiaceae","Amyloathelia",7,1,3169678,0.000220842621868846
"1220","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis",24,2,3169678,0.000757174703550329
"1221","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema",7,1,3169678,0.000220842621868846
"1222","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Basidiodendron",10,1,3169678,0.000315489459812637
"1223","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Hyaloriaceae_gen_Incertae_sedis",14,1,3169678,0.000441685243737692
"1224","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletaceae_gen_Incertae_sedis",9,1,3169678,0.000283940513831373
"1225","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus",721,3,3169678,0.0227467900524911
"1226","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora",5,1,3169678,0.000157744729906319
"1227","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova",1057,4,3169678,0.0333472359021957
"1228","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster",135,4,3169678,0.0042591077074706
"1229","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon",1055,4,3169678,0.0332841380102332
"1230","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae","Truncocolumella",55,1,3169678,0.0017351920289695
"1231","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidiaceae_gen_Incertae_sedis",45,1,3169678,0.00141970256915687
"1232","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",38,3,3169678,0.00119885994728802
"1233","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina",22,1,3169678,0.000694076811587802
"1234","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema",213,2,3169678,0.00671992549400917
"1235","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Radiigera",16,2,3169678,0.000504783135700219
"1236","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastrales_fam_Incertae_sedis","Geastrales_gen_Incertae_sedis",137,2,3169678,0.00432220559943313
"1237","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria",23,1,3169678,0.000725625757569065
"1238","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon",6,1,3169678,0.000189293675887582
"1239","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium",35,1,3169678,0.00110421310934423
"1240","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma",91,3,3169678,0.002870954084295
"1241","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium",2827,1,3169678,0.0891888702890325
"1242","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes",11,1,3169678,0.000347038405793901
"1243","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster",21,1,3169678,0.000662527865606538
"1244","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Heterobasidion",55,2,3169678,0.0017351920289695
"1245","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Dichostereum",13,1,3169678,0.000410136297756428
"1246","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",15090,4,3169678,0.476073594857269
"1247","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Aleurodiscus",9,1,3169678,0.000283940513831373
"1248","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",174,2,3169678,0.00548951660073989
"1249","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita",237,3,3169678,0.0074771001975595
"1250","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephoraceae_gen_Incertae_sedis",6,1,3169678,0.000189293675887582
"1251","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella",117,2,3169678,0.00369122667980785
"1252","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Trechisporales_fam_Incertae_sedis","Trechisporales_gen_Incertae_sedis",256,2,3169678,0.00807653017120351
"1253","3 to 4","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbaceae","Pseudobensingtonia",13,1,3169678,0.000410136297756428
"1254","3 to 4","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea",48,1,3169678,0.00151434940710066
"1255","3 to 4","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium",90,2,3169678,0.00283940513831373
"1256","3 to 4","Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis",1212,3,3169678,0.0382373225292916
"1257","3 to 4","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus",152,3,3169678,0.00479543978915208
"1258","3 to 4","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium",3380,4,3169678,0.106635437416671
"1259","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Yamadamyces",29,1,3169678,0.000914919433456648
"1260","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium",17,2,3169678,0.000536332081681483
"1261","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiales_fam_Incertae_sedis","Leucosporidiales_gen_Incertae_sedis",9,1,3169678,0.000283940513831373
"1262","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Fellozyma",16,1,3169678,0.000504783135700219
"1263","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia",53,2,3169678,0.00167209413700698
"1264","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Udeniozyma",14,1,3169678,0.000441685243737692
"1265","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Colacogloeaceae","Colacogloea",6,1,3169678,0.000189293675887582
"1266","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium",10,1,3169678,0.000315489459812637
"1267","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula",134,1,3169678,0.00422755876148934
"1268","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporidiobolaceae_gen_Incertae_sedis",18,2,3169678,0.000567881027662747
"1269","3 to 4","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolales_fam_Incertae_sedis","Sporidiobolales_gen_Incertae_sedis",589,3,3169678,0.0185823291829643
"1270","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium",7,1,3169678,0.000220842621868846
"1271","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma",12,2,3169678,0.000378587351775165
"1272","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia",141,1,3169678,0.00444840138335818
"1273","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma",61,1,3169678,0.00192448570485709
"1274","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma",2658,4,3169678,0.0838570984181989
"1275","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Pseudotremella",5,2,3169678,0.000157744729906319
"1276","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella",4,1,3169678,0.000126195783925055
"1277","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",91,1,3169678,0.002870954084295
"1278","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae","Phaeotremella",24,1,3169678,0.000757174703550329
"1279","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",40,2,3169678,0.00126195783925055
"1280","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellales_fam_Incertae_sedis","Tremellales_gen_Incertae_sedis",58,3,3169678,0.0018298388669133
"1281","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",12694,4,3169678,0.400482320286162
"1282","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum",8,1,3169678,0.00025239156785011
"1283","3 to 4","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonales_fam_Incertae_sedis","Trichosporonales_gen_Incertae_sedis",58,1,3169678,0.0018298388669133
"1284","3 to 4","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Farysia",5,1,3169678,0.000157744729906319
