"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"1655","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum",1520,5,0.0642642613032106,0.918060875760151
"1656","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe",4370,2,0.0622064097176773,0.888662995966818
"1657","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma",2354,7,0.0591678892320469,0.845255560457813
"1658","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",2064,5,0.058862813250335,0.840897332147643
"1659","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster",1103,5,0.0510092259748284,0.728703228211833
"1660","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella",2001,7,0.0506788884994318,0.723984121420454
"1661","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster",2644,4,0.048596318469168,0.694233120988114
"1662","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Alboleptonia",1656,1,0.0398306715412738,0.569009593446768
"1663","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia",1306,6,0.0361011830003062,0.51573118571866
"1664","10 to 12","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Rhizophydiales_gen_Incertae_sedis",1587,7,0.0356126066627991,0.508751523754272
"1665","10 to 12","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis",1721,2,0.0352665821162756,0.503808315946794
"1666","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium",939,4,0.0334081026377824,0.477258609111177
"1667","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia",1344,4,0.0329578297875813,0.470826139822589
"1668","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita",1559,3,0.0321462873421252,0.459232676316074
"1669","10 to 12","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",1190,6,0.0302517556881637,0.432167938402339
"1670","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria",1422,3,0.0293368521215411,0.419097887450587
"1671","10 to 12","Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis",976,6,0.0270029836480487,0.385756909257838
"1672","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Abortiporus",482,1,0.0266180693616081,0.380258133737259
"1673","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus",1731,2,0.0265244570555183,0.378920815078833
"1674","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Discinaceae","Hydnotrya",455,1,0.0251270156836757,0.358957366909653
"1675","10 to 12","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia",1497,3,0.0249181421573561,0.355973459390801
"1676","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia",1606,2,0.0248744238307483,0.355348911867833
"1677","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Delitschiaceae","Delitschiaceae_gen_Incertae_sedis",444,4,0.0237346325195838,0.339066178851197
"1678","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis",566,5,0.0233618245514689,0.333740350735269
"1679","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopora",570,2,0.0223605145727298,0.319435922467569
"1680","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella",684,2,0.0222470631568079,0.317815187954398
"1681","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierellaceae_gen_Incertae_sedis",684,6,0.0218543457823364,0.312204939747662
"1682","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",652,5,0.0207763026556783,0.296804323652548
"1683","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces",984,4,0.0199230907158403,0.284615581654861
"1684","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova",839,3,0.0188135963347371,0.268765661924816
"1685","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Cystangium",437,1,0.0185562632696391,0.265089475280558
"1686","10 to 12","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum",1283,1,0.0181996141625057,0.259994488035795
"1687","10 to 12","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella",349,2,0.016428387898844,0.234691255697771
"1688","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma",535,6,0.0157295696463814,0.224708137805448
"1689","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae","Pleomassariaceae_gen_Incertae_sedis",644,3,0.0146373776271075,0.209105394672964
"1690","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma",374,7,0.0144132143508105,0.205903062154436
"1691","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna",278,3,0.0143963037688585,0.205661482412264
"1692","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Odontia",487,1,0.0142414317464031,0.203449024948615
"1693","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium",504,6,0.0141693891980332,0.202419845686189
"1694","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys",928,2,0.0138743012375501,0.198204303393573
"1695","10 to 12","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Capnodiales_gen_Incertae_sedis",299,3,0.0131170334950971,0.187386192787101
"1696","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria",430,2,0.0130488498386502,0.186412140552145
"1697","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Cryptosporiopsis",366,5,0.012596547939702,0.179950684852886
"1698","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",232,2,0.0121624911892547,0.17374987413221
"1699","10 to 12","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia",494,4,0.0115514308464012,0.165020440662874
"1700","10 to 12","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium",245,2,0.0115190201154499,0.164557430220713
"1701","10 to 12","Fungi","Chytridiomycota","GS14","GS14_ord_Incertae_sedis","GS14_fam_Incertae_sedis","GS14_gen_Incertae_sedis",333,4,0.0112144604437412,0.160206577767732
"1702","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum",266,3,0.011012722533769,0.157324607625272
"1703","10 to 12","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Lecanoromycetes_fam_Incertae_sedis","Lecanoromycetes_gen_Incertae_sedis",234,4,0.0105385940522262,0.150551343603231
"1704","10 to 12","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum",324,2,0.00999588894703256,0.142798413529037
"1705","10 to 12","Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis","Fungi_gen_Incertae_sedis",506,5,0.0096533750095688,0.137905357279554
"1706","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria",645,2,0.00948878700440338,0.135554100062905
"1707","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",289,2,0.00919550046268473,0.131364292324068
"1708","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta",470,4,0.00914252626887524,0.130607518126789
"1709","10 to 12","Fungi","Chytridiomycota","Chytridiomycota_cls_Incertae_sedis","Chytridiomycota_ord_Incertae_sedis","Chytridiomycota_fam_Incertae_sedis","Chytridiomycota_gen_Incertae_sedis",466,5,0.00912280965815342,0.130325852259334
"1710","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Herpotrichiellaceae_gen_Incertae_sedis",386,6,0.00911949818348286,0.130278545478326
"1711","10 to 12","Fungi","Ascomycota","Candelariomycetes","Candelariales","Pycnoraceae","Pycnora",204,2,0.00790970107612043,0.112995729658863
"1712","10 to 12","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus",212,5,0.00770015029353358,0.11000214705048
"1713","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia",339,3,0.00758728427371072,0.108389775338725
"1714","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma",532,1,0.00754652746255107,0.107807535179301
"1715","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea",288,5,0.00702321567683946,0.100331652526278
"1716","10 to 12","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis","Spizellomycetales_gen_Incertae_sedis",224,4,0.0063786504911076,0.0911235784443942
"1717","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia",446,1,0.00632660009078529,0.0903800012969327
"1718","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Trechisporales_fam_Incertae_sedis","Trechisporales_gen_Incertae_sedis",131,2,0.00629047435766698,0.0898639193952425
"1719","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces",181,4,0.0061969002479876,0.0885271463998228
"1720","10 to 12","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Micropeltidaceae","Micropeltidaceae_gen_Incertae_sedis",123,1,0.00606209955643174,0.0866014222347391
"1721","10 to 12","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",105,1,0.00579854208084824,0.0828363154406892
"1722","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Dichostereum",343,4,0.00565773173305932,0.0808247390437046
"1723","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cudoniella",398,1,0.00564571039491602,0.0806530056416574
"1724","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula",169,4,0.00562971994891044,0.0804245706987205
"1725","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium",233,1,0.00560419472772754,0.0800599246818219
"1726","10 to 12","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria",113,2,0.00542360838507525,0.0774801197867893
"1727","10 to 12","Fungi","Ascomycota","Sareomycetes","Sareales","Sareales_fam_Incertae_sedis","Sareales_gen_Incertae_sedis",357,1,0.00506411711302769,0.0723445301861098
"1728","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",352,1,0.00499319110304131,0.0713313014720186
"1729","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta",126,3,0.0049228934244987,0.07032704892141
"1730","10 to 12","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",236,2,0.00470937242417258,0.067276748916751
"1731","10 to 12","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",305,2,0.00455343073463854,0.0650490104948362
"1732","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Onygenales_gen_Incertae_sedis",254,2,0.00450792588373507,0.0643989411962153
"1733","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora",187,2,0.00449938814683393,0.064276973526199
"1734","10 to 12","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis",81,1,0.00447316103379722,0.0639023004828174
"1735","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",98,3,0.00445895222136,0.0636993174479999
"1736","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella",307,1,0.00435485701316387,0.0622122430451981
"1737","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Heterobasidion",247,3,0.0043251310045078,0.0617875857786828
"1738","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Leucoscypha",101,3,0.00432428168158259,0.0617754525940369
"1739","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyphodiscus",188,2,0.00428502826144243,0.0612146894491775
"1740","10 to 12","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",183,3,0.0042108910818776,0.0601555868839658
"1741","10 to 12","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium",205,3,0.00420445387403543,0.0600636267719347
"1742","10 to 12","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis",76,1,0.00419703998232825,0.0599577140332607
"1743","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",116,4,0.00419660408514087,0.0599514869305839
"1744","10 to 12","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolales_fam_Incertae_sedis","Sporidiobolales_gen_Incertae_sedis",142,5,0.00410456331020643,0.0586366187172346
"1745","10 to 12","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Glonium",188,1,0.0038575180564675,0.0551074008066785
"1746","10 to 12","Fungi","Mucoromycota","Endogonomycetes","GS22","GS22_fam_Incertae_sedis","GS22_gen_Incertae_sedis",106,3,0.00382671801629872,0.0546674002328389
"1747","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae","Serpula",69,1,0.0038104705102717,0.0544352930038815
"1748","10 to 12","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophoraceae","Pyxidiophora",68,1,0.00375524629997791,0.0536463757139701
"1749","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Radiigera",153,4,0.00373263831207704,0.0533234044582434
"1750","10 to 12","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Ostropales_fam_Incertae_sedis","Ostropales_gen_Incertae_sedis",155,1,0.00372811237252261,0.0532587481788944
"1751","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma",186,3,0.00367069307903267,0.0524384725576096
"1752","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora",86,3,0.00363061626059186,0.0518659465798838
"1753","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus",80,1,0.00339702760084926,0.0485289657264179
"1754","10 to 12","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea",224,2,0.00333582302411592,0.0476546146302275
"1755","10 to 12","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Pseudosigmoidea",133,3,0.00333433111408122,0.0476333016297317
"1756","10 to 12","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia",120,4,0.00330351290063731,0.0471930414376759
"1757","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Mycopappus",116,3,0.00327198691083181,0.0467426701547401
"1758","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Spirosphaera",70,2,0.00326959577413041,0.0467085110590059
"1759","10 to 12","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",190,3,0.00322480862716318,0.0460686946737597
"1760","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago",118,3,0.00321964631578643,0.0459949473683776
"1761","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",114,2,0.00321763435125365,0.0459662050179093
"1762","10 to 12","Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Spadicoides",58,1,0.00320300419703998,0.0457572028148569
"1763","10 to 12","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella",165,2,0.00303822147059139,0.0434031638655913
"1764","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia",189,3,0.00301443905172503,0.0430634150246433
"1765","10 to 12","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","GS11_fam_Incertae_sedis","GS11_gen_Incertae_sedis",99,7,0.00300310328306844,0.0429014754724063
"1766","10 to 12","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydium",110,3,0.00298775906912863,0.0426822724161232
"1767","10 to 12","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea",123,1,0.00295843756013084,0.0422633937161549
"1768","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",171,2,0.0029225830247644,0.0417511860680628
"1769","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium",184,2,0.0029211312406456,0.0417304462949371
"1770","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Brevicellicium",62,2,0.0028801916580889,0.0411455951155556
"1771","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae","Henningsomyces",52,1,0.00287165893527723,0.0410236990753889
"1772","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis",52,1,0.00287165893527723,0.0410236990753889
"1773","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara",70,3,0.00280551289964461,0.0400787557092087
"1774","10 to 12","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria",157,3,0.00270522071337281,0.0386460101910402
"1775","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus",188,1,0.00266681797548797,0.0380973996498281
"1776","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis",109,1,0.00262170482970945,0.0374529261387064
"1777","10 to 12","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia",52,1,0.00256283883686545,0.0366119833837921
"1778","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",129,2,0.00253045770583626,0.0361493957976609
"1779","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Gryganskiella",104,2,0.00249084226581046,0.0355834609401494
"1780","10 to 12","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizoglomus",133,3,0.0023542363483674,0.03363194783382
"1781","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum",68,3,0.00231402000792587,0.0330574286846552
"1782","10 to 12","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbiliaceae_gen_Incertae_sedis",43,2,0.00228112542541344,0.0325875060773348
"1783","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum",160,1,0.00226963231956423,0.0324233188509176
"1784","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Eurotiales_fam_Incertae_sedis","Eurotiales_gen_Incertae_sedis",73,2,0.00223449385097641,0.0319213407282345
"1785","10 to 12","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Zygoascus",47,2,0.0021851478008431,0.0312163971549014
"1786","10 to 12","Fungi","Basidiomycota","Microbotryomycetes","Rosettozymales","Rosettozymaceae","Rosettozyma",44,1,0.00216855593888615,0.0309793705555164
"1787","10 to 12","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces",133,2,0.00214317739877689,0.030616819982527
"1788","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Leohumicola",85,1,0.00204444872041562,0.0292064102916518
"1789","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Sporidesmiella",37,1,0.00204329578087033,0.029189939726719
"1790","10 to 12","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",83,1,0.00199634404464114,0.0285192006377305
"1791","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",139,1,0.00197174307762143,0.0281677582517346
"1792","10 to 12","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces",35,1,0.00193284736028275,0.0276121051468964
"1793","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis",55,2,0.0019151441595228,0.0273592022788971
"1794","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Lanzia",79,1,0.00190013469309217,0.0271447813298881
"1795","10 to 12","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium",32,1,0.00176717472940137,0.0252453532771624
"1796","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Pseudoplectania",37,2,0.00176343187542478,0.0251918839346396
"1797","10 to 12","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia",50,4,0.00172832768773998,0.0246903955391425
"1798","10 to 12","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascales_fam_Incertae_sedis","Annulatascales_gen_Incertae_sedis",119,1,0.0016880390376759,0.0241148433953699
"1799","10 to 12","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Archaeospora",119,1,0.0016880390376759,0.0241148433953699
"1800","10 to 12","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria",69,4,0.00166682937330502,0.0238118481900718
"1801","10 to 12","Fungi","Ascomycota","Orbiliomycetes","GS33","GS33_fam_Incertae_sedis","GS33_gen_Incertae_sedis",79,3,0.00165571590991859,0.0236530844274084
"1802","10 to 12","Fungi","Basidiomycota","Cystobasidiomycetes","Sakaguchiales","Sakaguchiaceae","Sakaguchia",68,1,0.0016355589763325,0.0233651282333214
"1803","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella",89,2,0.00163183405242625,0.0233119150346607
"1804","10 to 12","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversisporaceae_gen_Incertae_sedis",114,1,0.00161711302768951,0.0231016146812788
"1805","10 to 12","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Rozellomycota_gen_Incertae_sedis",44,3,0.00157345944768454,0.0224779921097791
"1806","10 to 12","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Sympoventuriaceae_gen_Incertae_sedis",35,2,0.00155878489140415,0.0222683555914878
"1807","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus",98,2,0.00151842256230265,0.0216917508900379
"1808","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus",106,1,0.0015036314117113,0.0214804487387329
"1809","10 to 12","Fungi","Ascomycota","Sordariomycetes","Xylariales","Graphostromataceae","Biscogniauxia",74,2,0.00149372606284694,0.0213389437549562
"1810","10 to 12","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Gongronella",27,1,0.00149105367793241,0.0213007668276058
"1811","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",47,2,0.00148748465980232,0.0212497808543188
"1812","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariales_fam_Incertae_sedis","Verrucariales_gen_Incertae_sedis",43,3,0.0014599739292351,0.0208567704176443
"1813","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia",44,3,0.00144021765960054,0.0205745379942934
"1814","10 to 12","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporales_fam_Incertae_sedis","Acarosporales_gen_Incertae_sedis",29,1,0.00142927550517496,0.0204182215024995
"1815","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastrales_fam_Incertae_sedis","Geastrales_gen_Incertae_sedis",67,3,0.00142251234870122,0.020321604981446
"1816","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Ascocoryne",44,2,0.00138969199525939,0.0198527427894199
"1817","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis",95,1,0.00134759418974126,0.0192513455677323
"1818","10 to 12","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporidiobolaceae_gen_Incertae_sedis",46,3,0.00133499026492949,0.0190712894989926
"1819","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Hymenochaetales_gen_Incertae_sedis",93,1,0.00131922378574671,0.0188460540820958
"1820","10 to 12","Fungi","Basidiomycota","Basidiomycota_cls_Incertae_sedis","Basidiomycota_ord_Incertae_sedis","Basidiomycota_fam_Incertae_sedis","Basidiomycota_gen_Incertae_sedis",89,1,0.0012624829777576,0.0180354711108229
"1821","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium",68,2,0.00121127213306395,0.0173038876151993
"1822","10 to 12","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",85,1,0.0012057421697685,0.01722488813955
