"","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"1","Fungi","Aphelidiomycota","Aphelidiomycetes","Aphelidiomycetes_ord_Incertae_sedis","Aphelidiomycetes_fam_Incertae_sedis","Aphelidiomycetes_gen_Incertae_sedis",5,1,3169678,0.000157744729906319
"2","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",1918,23,3169678,0.0605108783920638
"3","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomycetaceae_gen_Incertae_sedis",12,1,3169678,0.000378587351775165
"4","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetales_fam_Incertae_sedis","Archaeorhizomycetales_gen_Incertae_sedis",113,5,3169678,0.0035650308958828
"5","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Gyrographa",9,1,3169678,0.000283940513831373
"6","Fungi","Ascomycota","Arthoniomycetes","Lichenostigmatales","Lichenostigmatales_fam_Incertae_sedis","Lichenostigmatales_gen_Incertae_sedis",6,1,3169678,0.000189293675887582
"7","Fungi","Ascomycota","Arthoniomycetes","Lichenostigmatales","Phaeococcomycetaceae","Phaeococcomyces",7,1,3169678,0.000220842621868846
"8","Fungi","Ascomycota","Ascomycota_cls_Incertae_sedis","Ascomycota_ord_Incertae_sedis","Ascomycota_fam_Incertae_sedis","Ascomycota_gen_Incertae_sedis",575,7,3169678,0.0181406439392266
"9","Fungi","Ascomycota","Candelariomycetes","Candelariales","Pycnoraceae","Pycnora",505,13,3169678,0.0159322177205382
"10","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae_gen_Incertae_sedis",12,3,3169678,0.000378587351775165
"11","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Diplodia",242,9,3169678,0.00763484492746582
"12","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Dothiorella",21,2,3169678,0.000662527865606538
"13","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Microdiplodia",584,5,3169678,0.018424584453058
"14","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriales_fam_Incertae_sedis","Botryosphaeriales_gen_Incertae_sedis",41,1,3169678,0.00129350678523181
"15","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiaceae","Chaetocapnodium",58,3,3169678,0.0018298388669133
"16","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Capnodiales_gen_Incertae_sedis",2011,32,3169678,0.0634449303683213
"17","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Pseudopenidiella",41,4,3169678,0.00129350678523181
"18","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",9872,72,3169678,0.311451194727035
"19","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium",162,7,3169678,0.00511092924896472
"20","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia",24,1,3169678,0.000757174703550329
"21","Fungi","Ascomycota","Dothideomycetes","Cladoriellales","Cladoriellaceae","Cladoriellaceae_gen_Incertae_sedis",8,1,3169678,0.00025239156785011
"22","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea",320,5,3169678,0.0100956627140044
"23","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideales_fam_Incertae_sedis","Dothideales_gen_Incertae_sedis",20,2,3169678,0.000630978919625274
"24","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Dothiora",464,7,3169678,0.0146387109353064
"25","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema",90,6,3169678,0.00283940513831373
"26","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Perusta",4,1,3169678,0.000126195783925055
"27","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium",545,20,3169678,0.0171941755597887
"28","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Dothideomycetes_fam_Incertae_sedis","Pseudoarthrographis",1268,21,3169678,0.0400040635042424
"29","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Eremomycetaceae","Eremomyces",10,1,3169678,0.000315489459812637
"30","Fungi","Ascomycota","Dothideomycetes","Dothideomycetidae_ord_Incertae_sedis","Pseudoperisporiaceae","Eudimeriolum",12,1,3169678,0.000378587351775165
"31","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum",17062,34,3169678,0.538288116332321
"32","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Glonium",188,1,3169678,0.00593120184447758
"33","Fungi","Ascomycota","Dothideomycetes","Microthyriales","Microthyriales_fam_Incertae_sedis","Parazalerion",56,5,3169678,0.00176674097495077
"34","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Extremaceae","Extremopsis",63,2,3169678,0.00198758359681961
"35","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Acrodontium",40,3,3169678,0.00126195783925055
"36","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Pachyramichloridium",6,1,3169678,0.000189293675887582
"37","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia",7,1,3169678,0.000220842621868846
"38","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Capnobotryella",228,8,3169678,0.00719315968372813
"39","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Devriesia",72,3,3169678,0.00227152411065099
"40","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Penidiellomyces",17,1,3169678,0.000536332081681483
"41","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",956,23,3169678,0.0301607923580881
"42","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Lophium",483,18,3169678,0.0152381409089504
"43","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Mytilinidion",112,7,3169678,0.00353348194990154
"44","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiales_fam_Incertae_sedis","Halokirschsteiniothelia",11,1,3169678,0.000347038405793901
"45","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiales_fam_Incertae_sedis","Mytilinidiales_gen_Incertae_sedis",12,1,3169678,0.000378587351775165
"46","Fungi","Ascomycota","Dothideomycetes","Patellariales","Patellariales_fam_Incertae_sedis","Patellariales_gen_Incertae_sedis",33,4,3169678,0.0010411152173817
"47","Fungi","Ascomycota","Dothideomycetes","Phaeotrichales","Phaeotrichaceae","Phaeotrichum",578,7,3169678,0.0182352907771704
"48","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amorosiaceae","Angustimassarina",270,4,3169678,0.0085182154149412
"49","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Astrosphaeriellaceae","Astrosphaeriellaceae_gen_Incertae_sedis",19,1,3169678,0.00059942997364401
"50","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Biatriosporaceae","Biatriospora",28,2,3169678,0.000883370487475384
"51","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Cucurbitariaceae_gen_Incertae_sedis",25,2,3169678,0.000788723649531593
"52","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Neocucurbitaria",43,3,3169678,0.00135660467719434
"53","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta",8733,57,3169678,0.275516945254376
"54","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis",633,8,3169678,0.0199704828061399
"55","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Delitschiaceae","Delitschiaceae_gen_Incertae_sedis",1706,21,3169678,0.0538225018440359
"56","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporiaceae_gen_Incertae_sedis",56,2,3169678,0.00176674097495077
"57","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporium",83,5,3169678,0.00261856251644489
"58","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Chaetasbolisia",28,1,3169678,0.000883370487475384
"59","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",320,4,3169678,0.0100956627140044
"60","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria",45,1,3169678,0.00141970256915687
"61","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces",23,2,3169678,0.000725625757569065
"62","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Fuscostagonosporaceae","Fuscostagonospora",18,3,3169678,0.000567881027662747
"63","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentitheciaceae_gen_Incertae_sedis",642,12,3169678,0.0202544233199713
"64","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentithecium",802,15,3169678,0.0253022546769735
"65","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria",7,1,3169678,0.000220842621868846
"66","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma",384,7,3169678,0.0121147952568053
"67","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiotremataceae","Lophiotrema",10,1,3169678,0.000315489459812637
"68","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Helminthosporium",331,5,3169678,0.0104427011197983
"69","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",412,21,3169678,0.0129981657442806
"70","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium",405,15,3169678,0.0127773231224118
"71","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Marjia",228,3,3169678,0.00719315968372813
"72","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Melanomma",43,1,3169678,0.00135660467719434
"73","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Melanommataceae_gen_Incertae_sedis",566,19,3169678,0.0178567034253953
"74","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium",4958,67,3169678,0.156419674175105
"75","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Sporidesmiella",43,2,3169678,0.00135660467719434
"76","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Uzbekistanica",12,1,3169678,0.000378587351775165
"77","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neophaeosphaeriaceae","Neophaeosphaeriaceae_gen_Incertae_sedis",124,1,3169678,0.0039120693016767
"78","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta",3915,34,3169678,0.123514123516647
"79","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna",3022,38,3169678,0.0953409147553789
"80","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrogranaceae_gen_Incertae_sedis",9,1,3169678,0.000283940513831373
"81","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Occultibambusaceae","Brunneofusispora",474,15,3169678,0.014954200395119
"82","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Jeremyomyces",36,3,3169678,0.00113576205532549
"83","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",12,1,3169678,0.000378587351775165
"84","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella",276,9,3169678,0.00870750909082878
"85","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraloratospora",17,1,3169678,0.000536332081681483
"86","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",219,2,3169678,0.00690921916989675
"87","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",7,1,3169678,0.000220842621868846
"88","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae","Pleomassariaceae_gen_Incertae_sedis",4695,28,3169678,0.148122301382033
"89","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",548,9,3169678,0.0172888223977325
"90","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces",539,21,3169678,0.0170048818839011
"91","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleospora",34,2,3169678,0.00107266416336297
"92","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleosporaceae_gen_Incertae_sedis",27,2,3169678,0.00085182154149412
"93","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pyrenophora",62,4,3169678,0.00195603465083835
"94","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Cheiromyces",247,12,3169678,0.00779258965737214
"95","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Hobus",53,3,3169678,0.00167209413700698
"96","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Roussoellaceae","Neoroussoella",21,1,3169678,0.000662527865606538
"97","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Roussoellaceae","Roussoellaceae_gen_Incertae_sedis",30,2,3169678,0.000946468379437911
"98","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",33,2,3169678,0.0010411152173817
"99","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella",14,2,3169678,0.000441685243737692
"100","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae","Teichospora",7,1,3169678,0.000220842621868846
"101","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicoma",14,2,3169678,0.000441685243737692
"102","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicoon",21,1,3169678,0.000662527865606538
"103","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Tubeufiaceae_gen_Incertae_sedis",136,1,3169678,0.00429065665345186
"104","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Uredinophila",23,2,3169678,0.000725625757569065
"105","Fungi","Ascomycota","Dothideomycetes","Venturiales","Cylindrosympodiaceae","Cylindrosympodium",373,7,3169678,0.0117677568510114
"106","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis",50,1,3169678,0.00157744729906319
"107","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Pseudosigmoidea",757,25,3169678,0.0238825521078166
"108","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Scolecobasidium",26,2,3169678,0.000820272595512857
"109","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Sympoventuriaceae_gen_Incertae_sedis",86,4,3169678,0.00271320935438868
"110","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Anungitea",6,1,3169678,0.000189293675887582
"111","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Pseudoanungitea",552,16,3169678,0.0174150181816576
"112","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella",690,10,3169678,0.021768772727072
"113","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia",331,5,3169678,0.0104427011197983
"114","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiales_fam_Incertae_sedis","Venturiales_gen_Incertae_sedis",350,7,3169678,0.0110421310934423
"115","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis",9741,60,3169678,0.30731828280349
"116","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",610,7,3169678,0.0192448570485709
"117","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Epibryaceae","Epibryon",28,1,3169678,0.000883370487475384
"118","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia",19569,61,3169678,0.61738132390735
"119","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",33785,83,3169678,1.06588113997699
"120","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",23859,78,3169678,0.752726302166971
"121","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Fonsecaea",79,5,3169678,0.00249236673251983
"122","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Herpotrichiellaceae_gen_Incertae_sedis",15600,30,3169678,0.492163557307714
"123","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanchlenus",37,3,3169678,0.00116731100130676
"124","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanoctona",1020,10,3169678,0.032179924900889
"125","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Minimelanolocus",2377,4,3169678,0.0749918445974638
"126","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora",196,3,3169678,0.00618359341232769
"127","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella",572,18,3169678,0.0180459971012828
"128","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Sorocybe",12,1,3169678,0.000378587351775165
"129","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",2983,21,3169678,0.0941105058621096
"130","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Paracladophialophoraceae","Paracladophialophora",41,1,3169678,0.00129350678523181
"131","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Alatosessilispora",15,2,3169678,0.000473234189718956
"132","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia",446,1,3169678,0.0140708299076436
"133","Fungi","Ascomycota","Eurotiomycetes","Coryneliales","Coryneliaceae","Caliciopsis",16,2,3169678,0.000504783135700219
"134","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",114,3,3169678,0.00359657984186406
"135","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",3799,50,3169678,0.119854445782821
"136","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Phialomyces",16,1,3169678,0.000504783135700219
"137","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Rasamsonia",20,1,3169678,0.000630978919625274
"138","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces",6249,31,3169678,0.197149363436917
"139","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae","Elaphomyces",1455,11,3169678,0.0459037164027387
"140","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Eurotiales_fam_Incertae_sedis","Eurotiales_gen_Incertae_sedis",1753,31,3169678,0.0553053023051553
"141","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago",472,7,3169678,0.0148911025031565
"142","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella",36735,79,3169678,1.15895053062172
"143","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Gymnoascus",33,3,3169678,0.0010411152173817
"144","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Aphanoascus",53,2,3169678,0.00167209413700698
"145","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron",979,23,3169678,0.0308864181156572
"146","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium",6,1,3169678,0.000189293675887582
"147","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Myriodontium",43,1,3169678,0.00135660467719434
"148","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Onygenaceae_gen_Incertae_sedis",31,3,3169678,0.000978017325419175
"149","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Arthropsis",17,1,3169678,0.000536332081681483
"150","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Onygenales_gen_Incertae_sedis",1028,12,3169678,0.0324323164687391
"151","Fungi","Ascomycota","Eurotiomycetes","Phaeomoniellales","Phaeomoniellaceae","Neophaeomoniella",13,1,3169678,0.000410136297756428
"152","Fungi","Ascomycota","Eurotiomycetes","Phaeomoniellales","Phaeomoniellaceae","Phaeomoniella",73,1,3169678,0.00230307305663225
"153","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Dactylosporaceae","Dactylospora",25,2,3169678,0.000788723649531593
"154","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Rhopalophora",21,1,3169678,0.000662527865606538
"155","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum",7791,50,3169678,0.245797838140026
"156","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcales_fam_Incertae_sedis","Sclerococcales_gen_Incertae_sedis",397,19,3169678,0.0125249315545617
"157","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria",656,4,3169678,0.020696108563709
"158","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariales_fam_Incertae_sedis","Verrucariales_gen_Incertae_sedis",74,5,3169678,0.00233462200261351
"159","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum",8220,18,3169678,0.259332335965988
"160","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Glutinoglossum",2245,3,3169678,0.070827383727937
"161","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Microglossum",1641,8,3169678,0.0517718203552537
"162","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum",11983,8,3169678,0.378051019693483
"163","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossales_fam_Incertae_sedis","Geoglossales_gen_Incertae_sedis",236,3,3169678,0.00744555125157824
"164","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophoraceae","Pyxidiophora",68,1,3169678,0.00214532832672593
"165","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophorales_fam_Incertae_sedis","Pyxidiophorales_gen_Incertae_sedis",38,4,3169678,0.00119885994728802
"166","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora",12,1,3169678,0.000378587351775165
"167","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporales_fam_Incertae_sedis","Acarosporales_gen_Incertae_sedis",114,6,3169678,0.00359657984186406
"168","Fungi","Ascomycota","Lecanoromycetes","GS36","GS36_fam_Incertae_sedis","GS36_gen_Incertae_sedis",55,6,3169678,0.0017351920289695
"169","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanorales_fam_Incertae_sedis","Lecanorales_gen_Incertae_sedis",11,1,3169678,0.000347038405793901
"170","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Lecanoromycetes_fam_Incertae_sedis","Lecanoromycetes_gen_Incertae_sedis",458,20,3169678,0.0144494172594188
"171","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Micropeltidaceae","Micropeltidaceae_gen_Incertae_sedis",226,6,3169678,0.0071300617917656
"172","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Ostropales_fam_Incertae_sedis","Ostropales_gen_Incertae_sedis",540,10,3169678,0.0170364308298824
"173","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","Cryptodiscus",18,2,3169678,0.000567881027662747
"174","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia",448,21,3169678,0.0141339277996061
"175","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia",37,1,3169678,0.00116731100130676
"176","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria",1552,17,3169678,0.0489639641629213
"177","Fungi","Ascomycota","Leotiomycetes","Helotiales","Ascocorticiaceae","Ascocorticium",58,5,3169678,0.0018298388669133
"178","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chaetomellaceae","Pilidium",30,8,3169678,0.000946468379437911
"179","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chlorociboriaceae","Brahmaculus",118,5,3169678,0.00372277562578912
"180","Fungi","Ascomycota","Leotiomycetes","Helotiales","Cordieritidaceae","Unguiculariopsis",10,1,3169678,0.000315489459812637
"181","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Cryptosporiopsis",1937,48,3169678,0.0611103083657078
"182","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Dermateaceae_gen_Incertae_sedis",106,4,3169678,0.00334418827401395
"183","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Pezicula",367,11,3169678,0.0115784631751238
"184","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Rhizodermea",99,8,3169678,0.00312334565214511
"185","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella",151,7,3169678,0.00476389084317082
"186","Fungi","Ascomycota","Leotiomycetes","Helotiales","Discinellaceae","Discinellaceae_gen_Incertae_sedis",47,1,3169678,0.00148280046111939
"187","Fungi","Ascomycota","Leotiomycetes","Helotiales","Gelatinodiscaceae","Neobulgaria",136,3,3169678,0.00429065665345186
"188","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Curviclavula",6,1,3169678,0.000189293675887582
"189","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Hyalodendriella",117,9,3169678,0.00369122667980785
"190","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum",1204,27,3169678,0.0379849309614415
"191","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Ascocoryne",140,8,3169678,0.00441685243737692
"192","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Bryoglossum",23,1,3169678,0.000725625757569065
"193","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Claussenomyces",15,1,3169678,0.000473234189718956
"194","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Crocicreas",20,1,3169678,0.000630978919625274
